Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
2.37380119,-1.350783825,7.173232079,7.77405262
2.383801156,-0.8259339333,7.100347996,4.209023476
2.393801189,-3.365067244,6.156431198,5.195569038
2.403801222,-3.37001276,4.199811935,4.527536392
2.413801222,-2.607936144,2.888570786,4.156153679
2.423801188,-1.911386251,2.663110733,3.275213242
2.433801154,0.6025013924,1.823680401,0.873960495
2.443801154,2.652847528,1.621540546,-0.4522829056
2.453801187,4.274098396,0.5719389915,-1.440215588
2.46380122,6.412534714,0.7675833702,-2.548561573
2.47380122,6.824347496,0.6315207481,-2.099740505
2.48380122,7.822314262,-1.14531374,-4.408846855
2.493801186,8.26644516,-1.870322704,-4.385559559
2.503801219,7.693284988,-2.782926559,-3.712741852
2.513801252,6.90931797,-3.996021986,-2.676315784
2.523801252,6.827336311,-5.015289307,-2.092690945
2.533801252,6.781939983,-5.673467636,-0.8218727112
2.543801218,6.928681374,-6.234530449,-0.7034959793
2.553801251,7.079253197,-6.526846886,-0.860212326
2.563801251,6.561279297,-6.149983406,-1.836360931
2.573801251,5.825670242,-5.311056137,-1.606775761
2.583801217,4.96531868,-4.750967979,-2.967084885
2.59380125,4.946616173,-4.277989864,-4.195762157
2.60380125,4.445529461,-3.383969069,-3.953403473
2.61380125,3.535100937,-2.988593817,-3.546638489
2.62380125,3.314118385,-3.229074001,-2.488124847
2.63380125,4.060369968,-3.103799105,-1.373306751
2.643801216,2.548962593,-3.584644556,-0.7889966965
2.653801182,1.568372011,-2.91543293,0.5681066513
2.663801215,1.823051214,-1.779554367,1.591724396
2.673801215,1.80021739,-0.8818950653,2.512257576
2.683801215,1.62986517,0.09575796127,3.572570801
2.693801181,1.25688076,0.7623949051,4.247926712
2.703801181,0.2039764524,1.433801651,5.205140114
2.713801214,-0.2073249817,1.507275105,6.887340546
2.723801247,-0.6573732495,1.558917999,8.304278374
2.73380128,-2.009737253,1.927060127,8.503077507
2.74380128,-2.738801003,2.879889965,8.140377045
2.75380128,-3.620599985,3.858632565,7.42814064
2.76380128,-3.693924427,4.145085812,6.336706161
2.77380128,-4.260496616,4.734610081,5.095066071
2.78380128,-4.956126213,4.875463486,2.993947029
2.79380128,-5.052820683,4.495835781,1.863128662
2.803801246,-4.314116955,3.561849594,1.488261223
2.813801246,-5.964818478,2.62752676,2.156236649
2.823801279,-6.790803909,1.688467979,2.062568665
2.833801279,-6.910784245,0.2119283676,1.223130226
2.843801279,-6.831140518,-0.4219517708,0.7911462784
2.853801245,-6.708590031,-0.8343887329,-0.07772445679
2.863801278,-5.943729877,-1.027019262,-2.12859869
2.873801311,-5.95121336,-0.8321866989,-3.081388474
2.883801344,-5.44798851,-0.2750449181,-4.083757877
2.89380131,-3.982575417,0.03742480278,-5.355163097
2.903801276,-4.086531639,0.2771985531,-5.322837353
2.913801309,-3.614734411,0.4915306568,-4.928017616
2.923801309,-3.536305904,0.1320273876,-5.140671253
2.933801309,-3.135063171,-0.338486433,-4.199558258
2.943801309,-2.702023506,-1.172832489,-3.996879578
2.953801309,-1.347386718,-2.428731441,-6.154032707
2.963801275,-0.7079927921,-2.471977234,-6.857922554
2.973801308,-0.2245448977,-2.388327122,-7.060529232
2.983801341,-0.6020908356,-4.641075611,-7.401353359
2.993801341,-2.396109819,-4.485561371,-4.070403099
3.003801307,-4.367706776,-4.509933472,-3.679008007
3.013801273,-6.03318119,-4.747538567,-3.820661068
3.023801306,-6.320421696,-4.99164772,-3.855334282
3.033801272,-6.125606537,-4.27614069,-2.88785696
3.043801272,-5.394709587,-3.364603043,-0.8121628761
3.053801238,-4.7797575,-1.901899099,0.7670145035
3.063801238,-4.09779501,-0.7361292839,1.126523495
3.073801271,-3.65869689,0.2965598106,2.077915668
3.083801271,-3.680920124,1.122842312,4.371610641
3.093801271,-2.791739464,1.360556126,5.221963882
3.103801271,-2.370751858,1.34395504,4.366841793
3.113801237,-2.362190485,1.873132229,2.784285545
3.123801203,-3.206564903,2.457644463,1.585260391
3.133801236,-4.207770824,2.841463089,0.5285458565
3.143801236,-5.360092163,2.817910671,-0.3099541664
3.153801202,-5.912938118,2.708714962,-0.8530817032
3.163801168,-5.666271687,2.653770924,-0.9905667305
3.173801168,-4.815278053,2.92374897,-0.4241762161
3.183801201,-3.842730045,3.030265808,1.000620842
3.193801201,-2.996376038,3.132092476,3.105378628
3.203801201,-2.141981363,2.75053072,4.82838726
3.213801167,-1.047835588,2.11164999,5.806939125
3.2238012,0.102486968,1.105301857,5.494893074
3.233801233,1.340332985,-0.6827297211,4.523901939
3.243801233,1.446797848,-1.63493824,4.11262989
3.253801233,1.122777939,-0.6582581997,4.625628471
3.263801233,1.129719496,-0.8001172543,2.974403381
3.273801199,2.47469759,-1.715264797,0.2096862793
3.283801199,2.457111359,-1.795903921,-2.470617294
3.293801232,2.728502035,-1.844368458,-4.051597595
3.303801232,3.808292389,-2.157886982,-4.370758057
3.313801232,4.48293972,-2.318432808,-4.460343838
3.323801198,4.954167366,-2.357128382,-4.448608875
3.333801231,5.207971573,-2.798924923,-4.199101925
3.343801231,4.779499054,-3.081003189,-3.573846817
3.353801231,4.51847744,-3.527871847,-3.120695591
3.363801197,4.590201855,-3.818911791,-2.947899818
3.373801163,4.850239277,-4.128917217,-2.209706306
3.383801163,5.076491356,-3.855410099,-1.405842781
3.393801229,5.139424324,-3.299995661,-2.110740185
3.403801262,5.026647568,-2.650618076,-3.352313042
3.413801262,4.971055031,-1.760734677,-3.994264126
3.423801262,4.621008873,-0.5059399605,-4.025552273
3.433801228,4.291409969,0.3430097103,-3.502311707
3.443801294,4.32459259,0.8033895493,-3.072751045
3.453801327,4.58399868,1.495125294,-2.805949688
3.463801327,4.137039185,2.407642841,-2.323097229
3.473801327,3.419933081,3.073281765,-1.600456715
3.483801293,2.599564791,3.244093895,-0.8200030327
3.493801326,2.41234827,2.768715382,0.45079422
3.503801326,2.327573538,2.495033264,2.955449104
3.513801326,1.55029428,2.524599552,6.234670639
3.523801292,0.5558415651,2.58096981,8.591853142
