"Time (s)","Pressure (hPa)"
2.441790235E2,9.995788574E2
2.442790117E2,9.995878906E2
2.443789999E2,9.995786133E2
2.444789878E2,9.995771484E2
2.445789761E2,9.995795898E2
2.446790428E2,9.995795898E2
2.447790310E2,9.995815430E2
2.448790192E2,9.995781250E2
2.449790073E2,9.995834961E2
2.450789952E2,9.995893555E2
2.451789831E2,9.995927734E2
2.452789713E2,9.995893555E2
2.453789596E2,9.995881348E2
2.454789478E2,9.995903320E2
2.455789360E2,9.995979004E2
2.456789242E2,9.996101074E2
2.457789124E2,9.996103516E2
2.458789006E2,9.996025391E2
2.459788888E2,9.996040039E2
2.460788769E2,9.995993652E2
2.461788650E2,9.996076660E2
2.462788532E2,9.996108398E2
2.463788414E2,9.996069336E2
2.464788296E2,9.996015625E2
2.465788178E2,9.995952148E2
2.466788060E2,9.996000977E2
2.467787943E2,9.996044922E2
2.468787825E2,9.996081543E2
2.469787707E2,9.996015625E2
2.470787589E2,9.996081543E2
2.471787468E2,9.996030273E2
2.472787347E2,9.996027832E2
2.473787228E2,9.996005859E2
2.474787110E2,9.995930176E2
2.475786992E2,9.995866699E2
2.476786873E2,9.995781250E2
2.477786755E2,9.995720215E2
2.478786637E2,9.995710449E2
2.479786518E2,9.995708008E2
2.480786400E2,9.995744629E2
2.481786282E2,9.995642090E2
2.482786160E2,9.995581055E2
2.483786039E2,9.995605469E2
2.484785919E2,9.995568848E2
2.485785799E2,9.995625000E2
2.486785679E2,9.995629883E2
2.487785558E2,9.995583496E2
2.488785438E2,9.995524902E2
2.489785318E2,9.995554199E2
2.490785198E2,9.995673828E2
2.491785078E2,9.995705566E2
2.492784957E2,9.995666504E2
2.493784836E2,9.995544434E2
2.494784715E2,9.995495605E2
2.495784597E2,9.995471191E2
2.496784480E2,9.995471191E2
2.497784362E2,9.995554199E2
2.498784244E2,9.995554199E2
2.499784126E2,9.995598145E2
2.500784008E2,9.995666504E2
2.501783890E2,9.995637207E2
2.502783772E2,9.995595703E2
2.503783652E2,9.995627441E2
2.504783531E2,9.995666504E2
2.505783411E2,9.995688477E2
2.506783293E2,9.995593262E2
2.507783176E2,9.995627441E2
2.508783058E2,9.995603027E2
2.509782940E2,9.995676270E2
2.510782823E2,9.995747070E2
2.511782704E2,9.995756836E2
2.512782587E2,9.995673828E2
2.513782470E2,9.995671387E2
2.514782352E2,9.995637207E2
2.515782233E2,9.995676270E2
2.516782114E2,9.995612793E2
2.517781997E2,9.995595703E2
2.518781879E2,9.995590820E2
2.519782710E2,9.995615234E2
2.520782593E2,9.995615234E2
2.521782475E2,9.995615234E2
2.522782358E2,9.995688477E2
2.523782240E2,9.995649414E2
2.524782122E2,9.995585938E2
2.525782000E2,9.995642090E2
2.526781879E2,9.995756836E2
2.527781761E2,9.995688477E2
2.528781643E2,9.995759277E2
2.529781525E2,9.995686035E2
2.530781406E2,9.995732422E2
2.531781288E2,9.995812988E2
2.532781171E2,9.995856934E2
2.533781052E2,9.995886230E2
2.534780934E2,9.995893555E2
2.535780815E2,9.995925293E2
