"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.840333217E1,-2.369999886E1,2.939999819E0,2.676000023E1
6.841333093E1,-2.418000031E1,3.299999952E0,2.735999870E1
6.842332970E1,-2.460000038E1,3.539999962E0,2.777999878E1
6.843332840E1,-2.465999985E1,3.480000019E0,2.831999969E1
6.844332716E1,-2.519999886E1,3.000000000E0,2.927999878E1
6.845332593E1,-2.501999855E1,3.000000000E0,3.042000008E1
6.846332473E1,-2.477999878E1,3.000000000E0,3.131999969E1
6.847332350E1,-2.460000038E1,3.240000010E0,3.221999741E1
6.848332223E1,-2.471999931E1,3.419999838E0,3.275999832E1
6.849332099E1,-2.495999908E1,3.000000000E0,3.341999817E1
6.850331976E1,-2.513999939E1,2.759999990E0,3.371999741E1
6.851331846E1,-2.513999939E1,2.399999857E0,3.359999847E1
6.852331723E1,-2.555999947E1,1.979999900E0,3.359999847E1
6.853331599E1,-2.555999947E1,1.559999943E0,3.341999817E1
6.854331469E1,-2.603999901E1,1.139999986E0,3.384000015E1
6.855331346E1,-2.639999962E1,5.999999642E-1,3.389999771E1
6.856331222E1,-2.676000023E1,-1.199999973E-1,3.407999802E1
6.857331099E1,-2.700000000E1,-4.199999869E-1,3.431999969E1
6.858330976E1,-2.711999893E1,-6.599999666E-1,3.468000031E1
6.859330849E1,-2.789999962E1,-8.399999738E-1,3.552000046E1
6.860330726E1,-2.801999855E1,-8.399999738E-1,3.641999817E1
6.861330599E1,-2.843999863E1,-1.259999990E0,3.725999832E1
6.862330469E1,-2.868000031E1,-1.620000005E0,3.815999985E1
6.863330342E1,-2.879999924E1,-2.099999905E0,3.911999893E1
6.864330215E1,-2.903999901E1,-2.939999819E0,3.977999878E1
6.865330082E1,-2.915999985E1,-2.939999819E0,4.061999893E1
6.866329955E1,-2.981999969E1,-3.359999895E0,4.061999893E1
6.867329829E1,-3.011999893E1,-3.959999800E0,4.134000015E1
6.868329695E1,-3.053999901E1,-3.839999914E0,4.163999939E1
6.869329569E1,-3.101999855E1,-4.500000000E0,4.200000000E1
6.870329445E1,-3.107999992E1,-4.799999714E0,4.271999741E1
6.871329322E1,-3.119999886E1,-4.739999771E0,4.277999878E1
6.872329198E1,-3.089999962E1,-4.859999657E0,4.313999939E1
6.873329075E1,-3.095999908E1,-4.980000019E0,4.331999969E1
6.874328952E1,-3.084000015E1,-4.980000019E0,4.337999725E1
6.875328828E1,-3.095999908E1,-4.739999771E0,4.343999863E1
6.876328698E1,-3.131999969E1,-4.859999657E0,4.331999969E1
6.877328575E1,-3.095999908E1,-4.619999886E0,4.295999908E1
6.878328451E1,-3.113999939E1,-4.440000057E0,4.271999741E1
6.879328321E1,-3.042000008E1,-3.779999971E0,4.247999954E1
6.880328198E1,-2.945999908E1,-2.939999819E0,4.170000076E1
6.881328074E1,-2.915999985E1,-1.740000010E0,4.109999847E1
6.882327948E1,-2.807999992E1,-6.599999666E-1,4.068000031E1
6.883327824E1,-2.784000015E1,-2.399999946E-1,3.989999771E1
6.884327701E1,-2.789999962E1,7.199999690E-1,3.984000015E1
6.885327578E1,-2.735999870E1,1.019999981E0,3.977999878E1
6.886327454E1,-2.742000008E1,1.679999948E0,3.971999741E1
6.887327324E1,-2.669999886E1,2.279999971E0,3.965999985E1
6.888327201E1,-2.585999870E1,2.460000038E0,3.887999725E1
6.889327077E1,-2.561999893E1,3.000000000E0,3.839999771E1
6.890326944E1,-2.501999855E1,3.299999952E0,3.768000031E1
6.891326817E1,-2.465999985E1,3.839999914E0,3.671999741E1
6.892326694E1,-2.489999962E1,4.139999866E0,3.641999817E1
6.893326571E1,-2.435999870E1,4.559999943E0,3.588000107E1
6.894326454E1,-2.423999977E1,4.920000076E0,3.534000015E1
6.895326344E1,-2.400000000E1,5.460000038E0,3.468000031E1
6.896326234E1,-2.315999985E1,6.179999828E0,3.425999832E1
6.897326124E1,-2.339999962E1,6.539999962E0,3.420000076E1
6.898326014E1,-2.315999985E1,6.899999619E0,3.413999939E1
6.899325904E1,-2.279999924E1,6.899999619E0,3.450000000E1
6.900325790E1,-2.334000015E1,6.659999847E0,3.413999939E1
6.901325670E1,-2.279999924E1,6.779999733E0,3.359999847E1
6.902325557E1,-2.297999954E1,6.599999905E0,3.311999893E1
6.903325444E1,-2.321999931E1,6.420000076E0,3.270000076E1
6.904325324E1,-2.255999947E1,6.599999905E0,3.245999908E1
6.905325210E1,-2.303999901E1,5.940000057E0,3.239999771E1
6.906325097E1,-2.310000038E1,5.519999981E0,3.275999832E1
6.907324983E1,-2.369999886E1,5.339999676E0,3.263999939E1
6.908324870E1,-2.465999985E1,4.799999714E0,3.300000000E1
6.909324757E1,-2.489999962E1,4.500000000E0,3.263999939E1
6.910324643E1,-2.484000015E1,4.500000000E0,3.221999741E1
6.911324530E1,-2.495999908E1,3.899999857E0,3.173999977E1
6.912324413E1,-2.495999908E1,3.539999962E0,3.126000023E1
6.913324300E1,-2.489999962E1,3.539999962E0,3.077999878E1
6.914324186E1,-2.513999939E1,3.119999886E0,3.017999840E1
6.915324066E1,-2.507999992E1,2.399999857E0,2.981999969E1
6.916323953E1,-2.519999886E1,2.159999847E0,2.969999886E1
6.917323840E1,-2.519999886E1,1.679999948E0,2.993999863E1
6.918323723E1,-2.531999969E1,1.199999928E0,2.987999916E1
6.919323609E1,-2.579999924E1,1.319999933E0,2.981999969E1
6.920323496E1,-2.597999954E1,9.599999785E-1,2.945999908E1
6.921323386E1,-2.651999855E1,1.079999924E0,2.909999847E1
6.922323269E1,-2.669999886E1,1.259999990E0,2.915999985E1
6.923323149E1,-2.651999855E1,8.399999738E-1,2.892000008E1
6.924323026E1,-2.627999878E1,5.999999642E-1,2.868000031E1
6.925322899E1,-2.603999901E1,1.199999973E-1,2.843999863E1
6.926322766E1,-2.615999985E1,-1.799999923E-1,2.765999985E1
6.927322639E1,-2.651999855E1,5.999999866E-2,2.784000015E1
6.928322512E1,-2.663999939E1,2.999999821E-1,2.789999962E1
6.929322379E1,-2.687999916E1,2.399999946E-1,2.759999847E1
6.930322252E1,-2.681999969E1,2.999999821E-1,2.777999878E1
6.931322126E1,-2.687999916E1,0.000000000E0,2.718000031E1
6.932321999E1,-2.742000008E1,0.000000000E0,2.705999947E1
6.933321876E1,-2.759999847E1,0.000000000E0,2.735999870E1
6.934321752E1,-2.753999901E1,0.000000000E0,2.747999954E1
6.935321629E1,-2.687999916E1,4.799999893E-1,2.771999931E1
6.936321505E1,-2.700000000E1,2.999999821E-1,2.777999878E1
6.937321375E1,-2.723999977E1,-1.199999973E-1,2.801999855E1
6.938321252E1,-2.729999924E1,-1.199999973E-1,2.765999985E1
6.939321128E1,-2.735999870E1,-5.399999619E-1,2.777999878E1
6.940320998E1,-2.700000000E1,-2.999999821E-1,2.718000031E1
6.941320875E1,-2.657999992E1,4.799999893E-1,2.693999863E1
6.942320752E1,-2.657999992E1,7.799999714E-1,2.765999985E1
6.943320622E1,-2.711999893E1,8.999999762E-1,2.771999931E1
6.944320498E1,-2.729999924E1,1.139999986E0,2.813999939E1
6.945320375E1,-2.711999893E1,8.399999738E-1,2.807999992E1
6.946320252E1,-2.735999870E1,1.799999923E-1,2.813999939E1
6.947320128E1,-2.693999863E1,5.399999619E-1,2.868000031E1
6.948320001E1,-2.663999939E1,2.999999821E-1,2.909999847E1
6.949319878E1,-2.663999939E1,3.599999845E-1,2.934000015E1
6.950319755E1,-2.627999878E1,1.319999933E0,2.885999870E1
6.951319625E1,-2.669999886E1,1.079999924E0,2.831999969E1
6.952319501E1,-2.669999886E1,1.319999933E0,2.819999886E1
6.953319381E1,-2.639999962E1,1.559999943E0,2.807999992E1
6.954319255E1,-2.663999939E1,1.319999933E0,2.843999863E1
6.955319131E1,-2.676000023E1,1.139999986E0,2.879999924E1
6.956319008E1,-2.669999886E1,8.399999738E-1,2.819999886E1
6.957318884E1,-2.718000031E1,5.399999619E-1,2.784000015E1
6.958318761E1,-2.723999977E1,4.799999893E-1,2.777999878E1
6.959318638E1,-2.723999977E1,5.999999642E-1,2.700000000E1
6.960318514E1,-2.742000008E1,5.999999642E-1,2.711999893E1
6.961318391E1,-2.753999901E1,5.999999642E-1,2.718000031E1
6.962318261E1,-2.723999977E1,4.799999893E-1,2.705999947E1
6.963318134E1,-2.657999992E1,5.999999642E-1,2.711999893E1
6.964318007E1,-2.639999962E1,7.199999690E-1,2.687999916E1
6.965317874E1,-2.657999992E1,6.599999666E-1,2.639999962E1
6.966317747E1,-2.676000023E1,4.199999869E-1,2.627999878E1
6.967317620E1,-2.676000023E1,2.399999946E-1,2.639999962E1
6.968317494E1,-2.700000000E1,4.199999869E-1,2.645999908E1
6.969317367E1,-2.693999863E1,4.799999893E-1,2.657999992E1
6.970317240E1,-2.705999947E1,7.199999690E-1,2.627999878E1
6.971317114E1,-2.735999870E1,7.799999714E-1,2.634000015E1
6.972316987E1,-2.735999870E1,9.599999785E-1,2.651999855E1
6.973316864E1,-2.735999870E1,9.599999785E-1,2.681999969E1
6.974316740E1,-2.705999947E1,1.139999986E0,2.645999908E1
6.975316617E1,-2.700000000E1,1.439999938E0,2.609999847E1
6.976316487E1,-2.693999863E1,1.259999990E0,2.609999847E1
6.977316363E1,-2.681999969E1,1.079999924E0,2.639999962E1
6.978316240E1,-2.693999863E1,9.599999785E-1,2.669999886E1
6.979316110E1,-2.676000023E1,9.599999785E-1,2.705999947E1
6.980315987E1,-2.676000023E1,8.399999738E-1,2.687999916E1
6.981315863E1,-2.676000023E1,1.019999981E0,2.645999908E1
6.982315740E1,-2.681999969E1,1.139999986E0,2.645999908E1
6.983315613E1,-2.700000000E1,7.799999714E-1,2.621999931E1
6.984315490E1,-2.651999855E1,7.799999714E-1,2.597999954E1
6.985315366E1,-2.621999931E1,1.139999986E0,2.592000008E1
6.986315243E1,-2.663999939E1,7.799999714E-1,2.597999954E1
6.987315113E1,-2.609999847E1,9.599999785E-1,2.603999901E1
6.988314990E1,-2.681999969E1,8.999999762E-1,2.627999878E1
6.989314866E1,-2.700000000E1,3.599999845E-1,2.651999855E1
6.990314736E1,-2.657999992E1,6.599999666E-1,2.687999916E1
6.991314613E1,-2.711999893E1,7.199999690E-1,2.687999916E1
6.992314489E1,-2.676000023E1,9.599999785E-1,2.723999977E1
6.993314366E1,-2.681999969E1,1.139999986E0,2.693999863E1
6.994314242E1,-2.681999969E1,1.439999938E0,2.676000023E1
6.995314119E1,-2.693999863E1,1.259999990E0,2.657999992E1
6.996313996E1,-2.700000000E1,1.139999986E0,2.657999992E1
6.997313876E1,-2.700000000E1,1.139999986E0,2.693999863E1
6.998313759E1,-2.700000000E1,2.999999821E-1,2.657999992E1
6.999313649E1,-2.681999969E1,7.199999690E-1,2.700000000E1
7.000313546E1,-2.687999916E1,7.799999714E-1,2.693999863E1
7.001313439E1,-2.651999855E1,1.079999924E0,2.676000023E1
7.002313339E1,-2.634000015E1,1.919999957E0,2.681999969E1
7.003313239E1,-2.639999962E1,1.979999900E0,2.669999886E1
7.004313139E1,-2.597999954E1,2.279999971E0,2.645999908E1
7.005313046E1,-2.634000015E1,1.979999900E0,2.681999969E1
7.006312952E1,-2.597999954E1,1.799999952E0,2.723999977E1
7.007319798E1,-2.568000031E1,1.919999957E0,2.723999977E1
7.008319705E1,-2.615999985E1,1.620000005E0,2.729999924E1
7.009319611E1,-2.603999901E1,1.319999933E0,2.705999947E1
7.010319518E1,-2.663999939E1,1.559999943E0,2.651999855E1
7.011319424E1,-2.705999947E1,1.259999990E0,2.657999992E1
7.012319324E1,-2.657999992E1,1.439999938E0,2.663999939E1
7.013319231E1,-2.639999962E1,1.740000010E0,2.645999908E1
7.014319138E1,-2.634000015E1,1.740000010E0,2.663999939E1
7.015319038E1,-2.603999901E1,1.559999943E0,2.681999969E1
7.016318944E1,-2.639999962E1,1.439999938E0,2.657999992E1
7.017318851E1,-2.657999992E1,1.559999943E0,2.669999886E1
7.018318757E1,-2.651999855E1,1.079999924E0,2.681999969E1
7.019318664E1,-2.681999969E1,1.199999928E0,2.651999855E1
7.020318571E1,-2.669999886E1,1.199999928E0,2.669999886E1
7.021318477E1,-2.651999855E1,1.259999990E0,2.669999886E1
7.022318384E1,-2.609999847E1,1.259999990E0,2.681999969E1
7.023318284E1,-2.579999924E1,1.019999981E0,2.705999947E1
7.024318190E1,-2.568000031E1,8.399999738E-1,2.718000031E1
7.025318097E1,-2.568000031E1,7.799999714E-1,2.729999924E1
7.026318000E1,-2.579999924E1,1.139999986E0,2.711999893E1
7.027317904E1,-2.573999977E1,1.139999986E0,2.735999870E1
7.028317797E1,-2.615999985E1,1.019999981E0,2.742000008E1
7.029317684E1,-2.639999962E1,5.999999642E-1,2.759999847E1
7.030317570E1,-2.700000000E1,3.599999845E-1,2.801999855E1
7.031317453E1,-2.705999947E1,2.999999821E-1,2.789999962E1
7.032317337E1,-2.681999969E1,6.599999666E-1,2.813999939E1
7.033317217E1,-2.687999916E1,1.079999924E0,2.801999855E1
7.034317090E1,-2.700000000E1,9.599999785E-1,2.718000031E1
7.035316963E1,-2.735999870E1,1.259999990E0,2.735999870E1
7.036316837E1,-2.759999847E1,1.079999924E0,2.711999893E1
7.037316700E1,-2.723999977E1,8.399999738E-1,2.687999916E1
7.038316573E1,-2.700000000E1,1.139999986E0,2.718000031E1
7.039316446E1,-2.681999969E1,7.799999714E-1,2.711999893E1
7.040316313E1,-2.634000015E1,8.399999738E-1,2.687999916E1
7.041316186E1,-2.663999939E1,7.799999714E-1,2.687999916E1
7.042316060E1,-2.663999939E1,5.999999866E-2,2.705999947E1
7.043315933E1,-2.657999992E1,6.599999666E-1,2.687999916E1
7.044315806E1,-2.676000023E1,4.199999869E-1,2.735999870E1
7.045315683E1,-2.687999916E1,9.599999785E-1,2.765999985E1
7.046315560E1,-2.663999939E1,1.379999995E0,2.753999901E1
7.047315436E1,-2.663999939E1,1.139999986E0,2.795999908E1
7.048315306E1,-2.687999916E1,1.259999990E0,2.765999985E1
7.049315183E1,-2.700000000E1,1.019999981E0,2.742000008E1
7.050315059E1,-2.723999977E1,1.379999995E0,2.777999878E1
7.051314929E1,-2.729999924E1,1.319999933E0,2.747999954E1
7.052314806E1,-2.700000000E1,1.500000000E0,2.795999908E1
7.053314682E1,-2.621999931E1,1.319999933E0,2.813999939E1
7.054314556E1,-2.645999908E1,1.199999928E0,2.837999916E1
7.055314432E1,-2.634000015E1,1.019999981E0,2.813999939E1
7.056314306E1,-2.657999992E1,6.599999666E-1,2.771999931E1
7.057314182E1,-2.700000000E1,9.599999785E-1,2.784000015E1
7.058314059E1,-2.651999855E1,1.079999924E0,2.771999931E1
7.059313936E1,-2.657999992E1,1.439999938E0,2.777999878E1
7.060313812E1,-2.621999931E1,2.039999962E0,2.789999962E1
7.061313692E1,-2.603999901E1,1.439999938E0,2.807999992E1
7.062313562E1,-2.634000015E1,1.199999928E0,2.765999985E1
7.063313439E1,-2.639999962E1,1.079999924E0,2.765999985E1
7.064313315E1,-2.627999878E1,1.079999924E0,2.747999954E1
7.065313182E1,-2.621999931E1,1.740000010E0,2.693999863E1
7.066313058E1,-2.603999901E1,1.979999900E0,2.723999977E1
7.067312935E1,-2.555999947E1,2.099999905E0,2.705999947E1
7.068312815E1,-2.597999954E1,1.679999948E0,2.676000023E1
7.069312692E1,-2.592000008E1,1.679999948E0,2.705999947E1
7.070312568E1,-2.609999847E1,1.439999938E0,2.676000023E1
7.071312445E1,-2.639999962E1,1.559999943E0,2.676000023E1
7.072312322E1,-2.615999985E1,1.799999952E0,2.687999916E1
7.073312192E1,-2.585999870E1,1.620000005E0,2.718000031E1
7.074312068E1,-2.531999969E1,1.500000000E0,2.711999893E1
7.075311941E1,-2.573999977E1,1.379999995E0,2.753999901E1
7.076311808E1,-2.579999924E1,1.559999943E0,2.771999931E1
7.077311685E1,-2.627999878E1,1.620000005E0,2.742000008E1
7.078311558E1,-2.676000023E1,1.679999948E0,2.777999878E1
7.079311424E1,-2.627999878E1,1.979999900E0,2.765999985E1
7.080311298E1,-2.621999931E1,1.979999900E0,2.742000008E1
7.081311171E1,-2.645999908E1,1.500000000E0,2.742000008E1
7.082311044E1,-2.669999886E1,1.620000005E0,2.729999924E1
7.083310918E1,-2.676000023E1,1.620000005E0,2.711999893E1
7.084310788E1,-2.676000023E1,1.559999943E0,2.729999924E1
7.085310661E1,-2.669999886E1,2.220000029E0,2.693999863E1
7.086310538E1,-2.621999931E1,2.460000038E0,2.693999863E1
7.087310408E1,-2.603999901E1,2.099999905E0,2.705999947E1
7.088310284E1,-2.651999855E1,2.039999962E0,2.700000000E1
7.089310161E1,-2.634000015E1,1.799999952E0,2.723999977E1
7.090310031E1,-2.592000008E1,1.799999952E0,2.742000008E1
7.091309904E1,-2.651999855E1,1.500000000E0,2.759999847E1
7.092309781E1,-2.621999931E1,1.559999943E0,2.795999908E1
7.093309657E1,-2.597999954E1,1.259999990E0,2.789999962E1
7.094309534E1,-2.645999908E1,1.019999981E0,2.742000008E1
7.095309414E1,-2.621999931E1,1.500000000E0,2.729999924E1
7.096309291E1,-2.603999901E1,1.379999995E0,2.700000000E1
7.097309167E1,-2.573999977E1,2.039999962E0,2.705999947E1
7.098309034E1,-2.537999916E1,2.039999962E0,2.693999863E1
7.099308910E1,-2.543999863E1,1.679999948E0,2.693999863E1
7.100308787E1,-2.561999893E1,1.679999948E0,2.681999969E1
7.101308657E1,-2.592000008E1,1.199999928E0,2.681999969E1
7.102308534E1,-2.663999939E1,1.079999924E0,2.705999947E1
7.103308410E1,-2.651999855E1,1.679999948E0,2.681999969E1
7.104308280E1,-2.639999962E1,1.679999948E0,2.676000023E1
7.105308157E1,-2.639999962E1,1.979999900E0,2.700000000E1
7.106308037E1,-2.609999847E1,1.799999952E0,2.676000023E1
7.107307913E1,-2.621999931E1,1.439999938E0,2.687999916E1
7.108307797E1,-2.597999954E1,1.439999938E0,2.705999947E1
7.109307687E1,-2.592000008E1,1.259999990E0,2.687999916E1
7.110307577E1,-2.568000031E1,1.620000005E0,2.705999947E1
7.111307467E1,-2.555999947E1,1.860000014E0,2.723999977E1
7.112307350E1,-2.609999847E1,1.979999900E0,2.705999947E1
7.113307240E1,-2.657999992E1,2.099999905E0,2.693999863E1
7.114307130E1,-2.687999916E1,1.799999952E0,2.663999939E1
7.115307013E1,-2.663999939E1,1.259999990E0,2.621999931E1
7.116306900E1,-2.645999908E1,1.199999928E0,2.621999931E1
7.117306786E1,-2.603999901E1,9.599999785E-1,2.592000008E1
7.118306673E1,-2.573999977E1,1.379999995E0,2.615999985E1
7.119306560E1,-2.573999977E1,1.860000014E0,2.627999878E1
7.120306446E1,-2.555999947E1,2.039999962E0,2.639999962E1
7.121306333E1,-2.592000008E1,2.339999914E0,2.681999969E1
7.122306219E1,-2.651999855E1,2.159999847E0,2.669999886E1
7.123306099E1,-2.645999908E1,1.919999957E0,2.693999863E1
7.124305986E1,-2.663999939E1,1.679999948E0,2.711999893E1
7.125305873E1,-2.634000015E1,1.379999995E0,2.687999916E1
7.126305753E1,-2.568000031E1,1.559999943E0,2.718000031E1
7.127305639E1,-2.597999954E1,1.919999957E0,2.669999886E1
7.128305526E1,-2.555999947E1,2.339999914E0,2.657999992E1
7.129305406E1,-2.537999916E1,2.579999924E0,2.693999863E1
7.130305292E1,-2.531999969E1,2.519999981E0,2.723999977E1
7.131305179E1,-2.501999855E1,1.860000014E0,2.753999901E1
7.132305066E1,-2.543999863E1,1.559999943E0,2.729999924E1
7.133304952E1,-2.561999893E1,1.559999943E0,2.718000031E1
7.134304839E1,-2.603999901E1,1.379999995E0,2.676000023E1
7.135304725E1,-2.603999901E1,2.039999962E0,2.669999886E1
7.136304609E1,-2.579999924E1,2.339999914E0,2.676000023E1
7.137304485E1,-2.592000008E1,2.159999847E0,2.669999886E1
7.138304365E1,-2.585999870E1,1.979999900E0,2.669999886E1
7.139304239E1,-2.597999954E1,1.919999957E0,2.669999886E1
7.140304105E1,-2.639999962E1,1.500000000E0,2.681999969E1
7.141303979E1,-2.634000015E1,1.500000000E0,2.669999886E1
7.142303852E1,-2.657999992E1,1.259999990E0,2.711999893E1
7.143303725E1,-2.669999886E1,1.019999981E0,2.711999893E1
7.144303598E1,-2.651999855E1,1.019999981E0,2.729999924E1
7.145303472E1,-2.621999931E1,1.439999938E0,2.735999870E1
7.146303345E1,-2.603999901E1,1.559999943E0,2.705999947E1
7.147303218E1,-2.585999870E1,1.500000000E0,2.711999893E1
7.148303088E1,-2.568000031E1,1.799999952E0,2.657999992E1
7.149302965E1,-2.568000031E1,1.559999943E0,2.634000015E1
7.150302842E1,-2.579999924E1,2.099999905E0,2.603999901E1
7.151302712E1,-2.579999924E1,1.919999957E0,2.645999908E1
7.152302588E1,-2.597999954E1,1.620000005E0,2.669999886E1
7.153302465E1,-2.634000015E1,1.679999948E0,2.711999893E1
7.154302335E1,-2.609999847E1,1.379999995E0,2.753999901E1
7.155302211E1,-2.609999847E1,1.379999995E0,2.735999870E1
7.156302088E1,-2.609999847E1,1.259999990E0,2.759999847E1
7.157301964E1,-2.555999947E1,1.559999943E0,2.729999924E1
7.158301841E1,-2.603999901E1,1.439999938E0,2.747999954E1
7.159301718E1,-2.592000008E1,1.500000000E0,2.729999924E1
7.160301594E1,-2.579999924E1,1.620000005E0,2.693999863E1
7.161301474E1,-2.645999908E1,1.199999928E0,2.711999893E1
7.162301344E1,-2.627999878E1,7.199999690E-1,2.705999947E1
7.163301221E1,-2.676000023E1,7.799999714E-1,2.718000031E1
7.164301098E1,-2.687999916E1,8.399999738E-1,2.759999847E1
7.165300968E1,-2.669999886E1,9.599999785E-1,2.771999931E1
7.166300844E1,-2.657999992E1,1.139999986E0,2.777999878E1
7.167300721E1,-2.634000015E1,6.599999666E-1,2.777999878E1
7.168300597E1,-2.615999985E1,2.999999821E-1,2.765999985E1
7.169300474E1,-2.634000015E1,2.399999946E-1,2.735999870E1
7.170300350E1,-2.603999901E1,5.399999619E-1,2.718000031E1
7.171300227E1,-2.615999985E1,1.139999986E0,2.700000000E1
7.172300104E1,-2.634000015E1,1.620000005E0,2.669999886E1
7.173299974E1,-2.592000008E1,1.979999900E0,2.651999855E1
7.174299850E1,-2.651999855E1,2.099999905E0,2.651999855E1
7.175299727E1,-2.621999931E1,1.799999952E0,2.634000015E1
7.176299597E1,-2.609999847E1,1.439999938E0,2.597999954E1
7.177299474E1,-2.627999878E1,1.500000000E0,2.634000015E1
7.178299347E1,-2.597999954E1,1.439999938E0,2.639999962E1
7.179299213E1,-2.597999954E1,2.039999962E0,2.676000023E1
7.180299087E1,-2.585999870E1,2.279999971E0,2.669999886E1
7.181298960E1,-2.585999870E1,2.099999905E0,2.669999886E1
7.182298833E1,-2.603999901E1,2.159999847E0,2.651999855E1
7.183298707E1,-2.609999847E1,2.220000029E0,2.634000015E1
7.184298580E1,-2.621999931E1,2.519999981E0,2.681999969E1
7.185298453E1,-2.645999908E1,2.279999971E0,2.681999969E1
7.186298327E1,-2.609999847E1,2.460000038E0,2.687999916E1
7.187298193E1,-2.603999901E1,2.399999857E0,2.700000000E1
7.188298066E1,-2.585999870E1,2.159999847E0,2.676000023E1
7.189297943E1,-2.585999870E1,2.519999981E0,2.669999886E1
7.190297813E1,-2.597999954E1,2.519999981E0,2.676000023E1
7.191297686E1,-2.639999962E1,2.039999962E0,2.663999939E1
7.192297563E1,-2.645999908E1,1.679999948E0,2.693999863E1
7.193297440E1,-2.615999985E1,1.620000005E0,2.693999863E1
7.194297316E1,-2.634000015E1,1.679999948E0,2.657999992E1
7.195297193E1,-2.603999901E1,1.860000014E0,2.681999969E1
7.196297069E1,-2.615999985E1,1.979999900E0,2.657999992E1
7.197296946E1,-2.597999954E1,1.740000010E0,2.651999855E1
7.198296816E1,-2.585999870E1,1.500000000E0,2.693999863E1
7.199296692E1,-2.585999870E1,1.319999933E0,2.705999947E1
7.200296569E1,-2.592000008E1,1.199999928E0,2.705999947E1
7.201296439E1,-2.603999901E1,1.500000000E0,2.676000023E1
7.202296316E1,-2.585999870E1,1.740000010E0,2.693999863E1
7.203296192E1,-2.573999977E1,1.919999957E0,2.669999886E1
7.204296062E1,-2.537999916E1,2.339999914E0,2.711999893E1
7.205295939E1,-2.531999969E1,2.279999971E0,2.747999954E1
7.206295816E1,-2.543999863E1,2.700000048E0,2.729999924E1
7.207295692E1,-2.609999847E1,2.519999981E0,2.742000008E1
7.208295569E1,-2.597999954E1,2.700000048E0,2.700000000E1
7.209295445E1,-2.627999878E1,2.700000048E0,2.711999893E1
7.210295322E1,-2.634000015E1,1.979999900E0,2.687999916E1
7.211295202E1,-2.568000031E1,1.799999952E0,2.657999992E1
7.212295085E1,-2.579999924E1,1.559999943E0,2.669999886E1
7.213294975E1,-2.537999916E1,1.439999938E0,2.663999939E1
7.214294872E1,-2.531999969E1,1.799999952E0,2.705999947E1
7.215294765E1,-2.531999969E1,1.679999948E0,2.729999924E1
7.216294665E1,-2.550000000E1,1.679999948E0,2.735999870E1
7.217294568E1,-2.597999954E1,1.620000005E0,2.711999893E1
7.218294472E1,-2.597999954E1,1.559999943E0,2.657999992E1
7.219294378E1,-2.597999954E1,1.919999957E0,2.651999855E1
7.220294288E1,-2.561999893E1,1.979999900E0,2.639999962E1
7.221294198E1,-2.531999969E1,2.099999905E0,2.645999908E1
7.222294108E1,-2.561999893E1,2.099999905E0,2.676000023E1
7.223294012E1,-2.573999977E1,1.740000010E0,2.711999893E1
7.224293922E1,-2.603999901E1,1.740000010E0,2.693999863E1
7.225293832E1,-2.609999847E1,1.559999943E0,2.669999886E1
7.226293735E1,-2.585999870E1,1.860000014E0,2.645999908E1
7.227293645E1,-2.603999901E1,2.220000029E0,2.597999954E1
7.228293555E1,-2.639999962E1,1.979999900E0,2.621999931E1
7.229293458E1,-2.639999962E1,2.339999914E0,2.663999939E1
7.230293368E1,-2.657999992E1,1.860000014E0,2.669999886E1
7.231293278E1,-2.609999847E1,1.620000005E0,2.700000000E1
7.232293188E1,-2.573999977E1,1.679999948E0,2.705999947E1
7.233293098E1,-2.592000008E1,1.500000000E0,2.687999916E1
7.234293008E1,-2.568000031E1,1.379999995E0,2.681999969E1
7.235292918E1,-2.573999977E1,1.620000005E0,2.681999969E1
7.236292828E1,-2.573999977E1,1.679999948E0,2.669999886E1
7.237292732E1,-2.555999947E1,1.500000000E0,2.639999962E1
7.238292642E1,-2.573999977E1,1.799999952E0,2.627999878E1
7.239292552E1,-2.573999977E1,2.159999847E0,2.639999962E1
7.240292455E1,-2.609999847E1,2.460000038E0,2.609999847E1
7.241292361E1,-2.639999962E1,2.399999857E0,2.609999847E1
7.242292258E1,-2.609999847E1,2.399999857E0,2.615999985E1
7.243292155E1,-2.621999931E1,1.979999900E0,2.627999878E1
7.244292045E1,-2.585999870E1,1.620000005E0,2.615999985E1
7.245291931E1,-2.513999939E1,2.339999914E0,2.663999939E1
7.246291818E1,-2.513999939E1,2.159999847E0,2.651999855E1
7.247291701E1,-2.568000031E1,1.979999900E0,2.615999985E1
7.248291578E1,-2.585999870E1,2.159999847E0,2.621999931E1
7.249291454E1,-2.627999878E1,1.620000005E0,2.573999977E1
7.250291328E1,-2.651999855E1,1.799999952E0,2.592000008E1
7.251291194E1,-2.543999863E1,1.979999900E0,2.585999870E1
7.252291068E1,-2.519999886E1,1.919999957E0,2.597999954E1
7.253290941E1,-2.519999886E1,1.979999900E0,2.621999931E1
7.254290811E1,-2.531999969E1,2.220000029E0,2.663999939E1
7.255290687E1,-2.568000031E1,2.220000029E0,2.657999992E1
7.256290564E1,-2.579999924E1,2.460000038E0,2.681999969E1
7.257290444E1,-2.597999954E1,2.700000048E0,2.693999863E1
7.258290321E1,-2.555999947E1,2.519999981E0,2.645999908E1
