"Time (s)","Pressure (hPa)"
2.121383251E1,1.000282715E3
2.131382070E1,1.000290527E3
2.141380867E1,1.000280029E3
2.151379654E1,1.000277100E3
2.161378460E1,1.000273926E3
2.171377280E1,1.000272705E3
2.181376097E1,1.000263916E3
2.191374914E1,1.000267578E3
2.201373730E1,1.000272217E3
2.211372550E1,1.000264648E3
2.221371367E1,1.000265137E3
2.231370183E1,1.000259766E3
2.241369000E1,1.000257324E3
2.251367793E1,1.000260986E3
2.261366580E1,1.000261230E3
2.271365380E1,1.000257324E3
2.281364180E1,1.000247314E3
2.291362976E1,1.000258545E3
2.301361773E1,1.000258545E3
2.311360573E1,1.000260986E3
2.321359373E1,1.000259033E3
2.331358170E1,1.000255859E3
2.341356966E1,1.000263428E3
2.351355766E1,1.000265869E3
2.361354553E1,1.000262207E3
2.371353339E1,1.000263916E3
2.381352156E1,1.000260986E3
2.391350979E1,1.000257812E3
2.401349799E1,1.000254639E3
2.411348619E1,1.000264648E3
2.421347443E1,1.000267334E3
2.431346266E1,1.000262451E3
2.441345086E1,1.000260986E3
2.451343906E1,1.000266113E3
2.461342709E1,1.000265869E3
2.471341499E1,1.000270996E3
2.481340289E1,1.000277344E3
2.491339112E1,1.000276611E3
2.501337936E1,1.000279297E3
2.511336756E1,1.000278320E3
2.521335579E1,1.000278320E3
2.531334402E1,1.000275146E3
2.541333226E1,1.000274414E3
2.551332046E1,1.000270996E3
2.561330866E1,1.000267334E3
2.571329676E1,1.000265869E3
2.581328486E1,1.000267090E3
2.591327299E1,1.000266357E3
2.601326122E1,1.000261719E3
2.611324942E1,1.000262695E3
2.621323762E1,1.000271729E3
2.631322582E1,1.000276367E3
2.641328594E1,1.000272705E3
2.651327414E1,1.000278564E3
2.661326234E1,1.000284912E3
2.671325054E1,1.000284424E3
2.681323847E1,1.000284912E3
2.691322634E1,1.000285156E3
2.701321444E1,1.000282959E3
2.711320264E1,1.000289062E3
2.721319080E1,1.000282715E3
2.731317897E1,1.000278076E3
2.741316713E1,1.000275635E3
2.751315533E1,1.000271240E3
2.761314350E1,1.000279053E3
2.771313167E1,1.000292480E3
2.781311983E1,1.000282715E3
2.791310770E1,1.000281738E3
2.801309556E1,1.000278076E3
2.811308356E1,1.000278809E3
2.821307153E1,1.000274414E3
2.831305950E1,1.000273193E3
2.841304746E1,1.000277832E3
2.851303546E1,1.000275635E3
2.861302346E1,1.000280762E3
2.871301143E1,1.000272705E3
2.881299939E1,1.000271484E3
2.891298736E1,1.000271484E3
2.901297522E1,1.000281006E3
2.911296322E1,1.000282471E3
2.921295146E1,1.000285156E3
2.931293969E1,1.000278809E3
2.941292789E1,1.000280029E3
2.951291609E1,1.000284912E3
2.961290432E1,1.000287354E3
2.971289259E1,1.000286133E3
2.981288079E1,1.000281494E3
2.991286899E1,1.000285645E3
3.001285699E1,1.000282471E3
3.011284489E1,1.000290039E3
3.021283292E1,1.000290283E3
3.031282116E1,1.000290283E3
3.041280939E1,1.000303223E3
3.051279759E1,1.000289307E3
3.061278579E1,1.000288574E3
3.071277402E1,1.000293701E3
3.081276226E1,1.000294678E3
3.091275046E1,1.000298828E3
3.101273866E1,1.000295898E3
3.111272676E1,1.000292725E3
3.121271486E1,1.000286865E3
3.131270302E1,1.000288818E3
3.141269125E1,1.000289551E3
3.151267945E1,1.000289795E3
3.161266765E1,1.000282715E3
3.171265589E1,1.000284424E3
3.181264412E1,1.000280518E3
3.191263232E1,1.000272705E3
3.201262052E1,1.000281250E3
3.211260862E1,1.000283691E3
3.221259649E1,1.000277100E3
3.231258435E1,1.000262695E3
3.241257255E1,1.000270996E3
3.251256075E1,1.000265869E3
3.261254892E1,1.000262939E3
3.271253705E1,1.000263672E3
3.281252522E1,1.000266846E3
3.291251342E1,1.000269043E3
3.301250158E1,1.000258057E3
3.311248975E1,1.000263916E3
3.321247782E1,1.000256348E3
3.331246568E1,1.000252686E3
3.341245355E1,1.000256836E3
3.351244155E1,1.000256836E3
3.361242955E1,1.000246094E3
3.371248716E1,1.000240234E3
3.381247513E1,1.000240723E3
3.391246313E1,1.000239746E3
3.401245113E1,1.000235352E3
3.411243909E1,1.000235840E3
3.421242706E1,1.000239014E3
3.431241499E1,1.000241943E3
3.441240286E1,1.000237305E3
3.451239092E1,1.000230225E3
3.461237916E1,1.000222412E3
3.471236736E1,1.000218506E3
3.481235556E1,1.000211426E3
3.491234379E1,1.000219238E3
3.501233202E1,1.000221436E3
3.511232022E1,1.000222656E3
3.521230842E1,1.000219971E3
3.531229662E1,1.000218506E3
3.541228452E1,1.000218506E3
3.551227242E1,1.000218506E3
3.561226056E1,1.000223877E3
3.571224879E1,1.000223389E3
3.581223702E1,1.000231445E3
3.591222522E1,1.000229492E3
3.601221342E1,1.000232910E3
3.611220166E1,1.000238281E3
3.621218986E1,1.000238770E3
3.631217806E1,1.000239990E3
3.641216626E1,1.000239258E3
3.651215436E1,1.000243896E3
3.661214246E1,1.000245605E3
3.671213069E1,1.000239014E3
3.681211892E1,1.000244873E3
3.691210712E1,1.000254883E3
3.701209532E1,1.000253662E3
3.711208355E1,1.000262451E3
3.721207179E1,1.000258789E3
3.731205999E1,1.000244629E3
3.741204819E1,1.000243408E3
3.751203622E1,1.000235596E3
3.761202409E1,1.000231689E3
3.771201199E1,1.000229492E3
3.781200019E1,1.000223389E3
3.791198835E1,1.000229248E3
3.801197652E1,1.000233154E3
3.811196468E1,1.000232422E3
3.821195288E1,1.000238770E3
3.831194108E1,1.000237305E3
3.841192925E1,1.000231689E3
3.851191742E1,1.000229492E3
3.861190538E1,1.000237061E3
3.871189325E1,1.000242676E3
3.881188115E1,1.000238770E3
3.891186915E1,1.000233154E3
3.901185715E1,1.000234863E3
3.911184511E1,1.000231201E3
3.921183308E1,1.000241455E3
3.931182108E1,1.000245605E3
3.941180908E1,1.000246338E3
3.951179705E1,1.000245117E3
3.961178501E1,1.000244629E3
3.971177288E1,1.000250732E3
3.981176074E1,1.000250000E3
3.991174888E1,1.000241211E3
4.001173711E1,1.000238037E3
4.011172534E1,1.000246094E3
4.021171354E1,1.000243164E3
4.031170178E1,1.000245605E3
4.041169001E1,1.000253662E3
4.051167821E1,1.000257324E3
4.061166648E1,1.000257324E3
4.071165468E1,1.000255615E3
4.081164258E1,1.000255859E3
4.091163048E1,1.000250488E3
4.101167373E1,1.000250000E3
4.111166203E1,1.000245361E3
4.121165023E1,1.000244385E3
4.131163843E1,1.000251221E3
4.141162667E1,1.000240967E3
4.151161490E1,1.000243652E3
4.161160317E1,1.000246582E3
4.171159137E1,1.000238037E3
4.181157953E1,1.000243408E3
4.191156763E1,1.000233398E3
4.201155573E1,1.000228760E3
4.211154403E1,1.000230469E3
4.221153226E1,1.000231934E3
4.231152046E1,1.000226562E3
4.241150866E1,1.000229004E3
4.251149690E1,1.000234375E3
4.261148520E1,1.000230225E3
4.271147340E1,1.000226074E3
4.281146160E1,1.000222168E3
4.291144956E1,1.000219727E3
4.301143743E1,1.000231201E3
4.311142546E1,1.000237793E3
4.321141366E1,1.000239014E3
4.331140183E1,1.000242920E3
4.341138999E1,1.000245117E3
4.351137816E1,1.000246094E3
4.361136636E1,1.000242188E3
4.371135453E1,1.000246826E3
4.381134269E1,1.000244629E3
4.391133086E1,1.000251953E3
4.401131879E1,1.000247314E3
4.411130666E1,1.000248779E3
4.421129466E1,1.000250977E3
4.431128266E1,1.000245361E3
4.441127062E1,1.000239014E3
4.451125859E1,1.000238770E3
4.461124659E1,1.000237305E3
4.471123459E1,1.000243164E3
4.481122259E1,1.000249268E3
4.491121056E1,1.000249023E3
4.501119856E1,1.000251709E3
4.511118642E1,1.000263184E3
4.521117429E1,1.000278809E3
4.531116245E1,1.000286621E3
4.541115065E1,1.000288818E3
4.551113885E1,1.000301758E3
4.561112705E1,1.000295654E3
4.571111529E1,1.000295654E3
4.581110352E1,1.000308594E3
4.591109172E1,1.000308350E3
4.601107992E1,1.000305420E3
4.611106802E1,1.000299561E3
4.621105592E1,1.000297363E3
4.631104382E1,1.000293701E3
4.641103205E1,1.000296143E3
4.651102028E1,1.000291504E3
4.661100849E1,1.000291504E3
4.671099669E1,1.000291504E3
4.681098492E1,1.000282959E3
4.691097315E1,1.000280762E3
4.701096135E1,1.000273682E3
4.711094955E1,1.000269287E3
4.721093765E1,1.000273682E3
4.731092575E1,1.000265869E3
4.741091388E1,1.000264648E3
4.751090212E1,1.000262451E3
4.761089032E1,1.000267822E3
4.771087852E1,1.000267822E3
4.781086672E1,1.000274658E3
4.791085495E1,1.000276611E3
4.801084315E1,1.000272461E3
4.811083135E1,1.000276367E3
4.821081955E1,1.000281006E3
4.831086665E1,1.000270020E3
4.841085455E1,1.000269775E3
4.851084265E1,1.000267090E3
4.861083085E1,1.000256592E3
4.871081902E1,1.000265381E3
4.881080718E1,1.000264160E3
4.891079535E1,1.000270264E3
4.901078355E1,1.000273438E3
4.911077172E1,1.000270508E3
4.921075988E1,1.000273438E3
4.931074805E1,1.000271973E3
4.941073591E1,1.000258789E3
4.951072378E1,1.000254395E3
4.961071178E1,1.000257080E3
4.971069978E1,1.000252930E3
4.981068774E1,1.000251709E3
4.991067571E1,1.000236816E3
5.001066371E1,1.000226562E3
5.011065171E1,1.000250244E3
5.021063968E1,1.000264893E3
5.031062761E1,1.000274902E3
5.041061558E1,1.000277588E3
5.051060344E1,1.000269287E3
5.061059134E1,1.000268799E3
5.071057958E1,1.000265137E3
5.081056781E1,1.000265137E3
5.091055601E1,1.000269287E3
5.101054421E1,1.000263184E3
5.111053244E1,1.000257568E3
5.121052067E1,1.000262939E3
5.131050887E1,1.000260010E3
5.141049707E1,1.000263672E3
5.151048507E1,1.000258057E3
5.161047297E1,1.000267578E3
5.171046101E1,1.000262451E3
5.181044927E1,1.000255859E3
5.191043751E1,1.000262451E3
5.201042571E1,1.000261719E3
5.211041391E1,1.000266602E3
5.221040214E1,1.000267334E3
5.231039037E1,1.000271484E3
5.241037857E1,1.000270020E3
5.251036677E1,1.000273682E3
5.261035487E1,1.000275391E3
5.271034297E1,1.000265137E3
5.281033114E1,1.000259766E3
5.291031937E1,1.000264404E3
5.301030757E1,1.000265625E3
5.311029577E1,1.000267578E3
5.321028400E1,1.000270264E3
5.331027227E1,1.000280029E3
5.341026047E1,1.000279541E3
5.351024867E1,1.000275879E3
5.361023687E1,1.000282471E3
5.371022474E1,1.000278320E3
5.381021260E1,1.000272949E3
5.391020080E1,1.000280518E3
5.401018900E1,1.000280273E3
5.411017717E1,1.000289551E3
5.421016533E1,1.000286865E3
5.431015350E1,1.000289795E3
5.441014170E1,1.000275879E3
5.451012987E1,1.000279297E3
5.461011803E1,1.000281494E3
5.471010607E1,1.000280518E3
5.481009390E1,1.000283447E3
5.491008176E1,1.000280762E3
5.501006976E1,1.000274170E3
5.511005776E1,1.000277344E3
5.521004573E1,1.000277344E3
5.531003370E1,1.000286865E3
5.541002170E1,1.000289551E3
5.551000970E1,1.000281494E3
5.561007349E1,1.000281982E3
5.571006146E1,1.000286133E3
5.581004939E1,1.000284668E3
5.591003726E1,1.000284668E3
5.601002532E1,1.000287354E3
5.611001356E1,1.000280029E3
5.621000176E1,1.000281250E3
5.630998996E1,1.000276367E3
5.640997819E1,1.000277100E3
5.650996642E1,1.000276123E3
5.660995462E1,1.000281738E3
5.670994282E1,1.000281738E3
5.680993102E1,1.000274658E3
5.690991892E1,1.000279053E3
5.700990682E1,1.000283691E3
5.710989492E1,1.000290039E3
5.720988316E1,1.000289307E3
5.730987139E1,1.000293457E3
5.740985959E1,1.000293945E3
5.750984779E1,1.000294434E3
5.760983602E1,1.000298584E3
5.770982425E1,1.000301270E3
5.780981245E1,1.000298340E3
5.790980065E1,1.000305420E3
5.800978875E1,1.000305176E3
5.810977685E1,1.000295410E3
5.820976509E1,1.000296387E3
5.830975335E1,1.000301758E3
5.840974155E1,1.000302979E3
5.850972975E1,1.000297852E3
5.860971799E1,1.000299805E3
5.870970622E1,1.000301270E3
5.880969442E1,1.000307617E3
5.890968262E1,1.000305420E3
5.900967065E1,1.000307373E3
5.910965852E1,1.000300537E3
5.920964642E1,1.000293213E3
5.930963462E1,1.000297119E3
5.940962278E1,1.000303711E3
5.950961095E1,1.000306396E3
5.960959912E1,1.000299316E3
5.970958732E1,1.000299072E3
5.980957552E1,1.000305664E3
5.990956368E1,1.000307861E3
6.000955185E1,1.000300293E3
6.010953985E1,1.000293457E3
6.020952771E1,1.000290283E3
6.030951561E1,1.000297363E3
6.040950361E1,1.000297607E3
6.050949161E1,1.000300781E3
6.060947958E1,1.000306885E3
6.070946755E1,1.000312500E3
6.080945555E1,1.000322510E3
6.090944361E1,1.000322754E3
6.100943158E1,1.000323486E3
6.110941954E1,1.000323486E3
6.120940741E1,1.000316650E3
6.130939524E1,1.000316406E3
6.140938338E1,1.000308350E3
6.150937161E1,1.000304932E3
6.160935981E1,1.000302979E3
6.170934801E1,1.000310303E3
6.180933624E1,1.000314941E3
6.190932448E1,1.000310791E3
6.200931268E1,1.000305664E3
6.210930088E1,1.000312256E3
6.220928908E1,1.000305420E3
6.230927698E1,1.000306152E3
6.240926488E1,1.000297119E3
6.250925304E1,1.000294922E3
6.260924127E1,1.000291260E3
6.270922947E1,1.000297119E3
6.280929764E1,1.000296631E3
6.290928587E1,1.000303955E3
6.300927411E1,1.000307129E3
6.310926231E1,1.000296631E3
6.320925051E1,1.000295898E3
6.330923867E1,1.000295654E3
6.340922677E1,1.000309082E3
6.350921487E1,1.000302490E3
6.360920311E1,1.000304199E3
6.370919134E1,1.000302734E3
6.380917954E1,1.000305908E3
6.390916767E1,1.000306641E3
6.400915590E1,1.000309082E3
6.410914414E1,1.000310791E3
6.420913234E1,1.000310059E3
6.430912054E1,1.000313721E3
6.440910850E1,1.000308105E3
6.450909637E1,1.000312256E3
6.460908437E1,1.000311279E3
6.470907257E1,1.000313477E3
6.480906074E1,1.000308105E3
6.490904890E1,1.000302979E3
6.500903707E1,1.000301514E3
6.510902527E1,1.000305176E3
6.520901343E1,1.000306885E3
6.530900160E1,1.000298828E3
6.540898977E1,1.000305664E3
6.550897770E1,1.000303711E3
6.560896556E1,1.000298828E3
6.570895356E1,1.000300537E3
6.580894156E1,1.000302734E3
6.590892953E1,1.000308350E3
6.600891750E1,1.000300537E3
6.610890550E1,1.000300537E3
6.620889350E1,1.000300537E3
6.630888150E1,1.000298584E3
6.640886953E1,1.000302979E3
6.650885753E1,1.000308105E3
6.660884540E1,1.000295898E3
6.670883326E1,1.000300781E3
6.680882143E1,1.000311279E3
6.690880973E1,1.000310059E3
6.700879793E1,1.000307861E3
6.710878613E1,1.000311523E3
6.720877436E1,1.000308838E3
6.730876263E1,1.000298828E3
6.740875086E1,1.000299316E3
6.750873906E1,1.000296631E3
6.760872716E1,1.000307129E3
6.770871506E1,1.000299561E3
6.780870296E1,1.000311035E3
6.790869126E1,1.000310059E3
6.800867949E1,1.000314697E3
6.810866769E1,1.000313721E3
6.820865589E1,1.000312988E3
6.830864413E1,1.000314697E3
6.840863243E1,1.000308105E3
6.850862063E1,1.000310303E3
6.860860903E1,1.000308105E3
6.870859713E1,1.000316895E3
6.880858523E1,1.000313232E3
6.890857339E1,1.000309570E3
6.900856162E1,1.000309082E3
6.910854986E1,1.000308594E3
6.920853806E1,1.000313965E3
6.930852626E1,1.000309082E3
6.940851449E1,1.000311523E3
6.950850269E1,1.000309570E3
6.960849089E1,1.000313721E3
6.970847909E1,1.000294922E3
6.980846702E1,1.000298096E3
6.990845489E1,1.000307373E3
7.000844299E1,1.000315918E3
7.010849098E1,1.000316650E3
7.020847915E1,1.000306641E3
7.030846728E1,1.000308350E3
7.040845548E1,1.000313232E3
7.050844368E1,1.000309814E3
7.060843184E1,1.000312012E3
7.070842001E1,1.000309570E3
7.080840818E1,1.000313232E3
7.090839604E1,1.000307129E3
7.100838391E1,1.000315430E3
7.110837191E1,1.000320312E3
7.120835991E1,1.000307617E3
7.130834788E1,1.000307617E3
7.140833584E1,1.000314941E3
7.150832384E1,1.000309082E3
7.160831164E1,1.000308838E3
7.170829961E1,1.000309570E3
7.180828757E1,1.000304688E3
7.190827557E1,1.000306885E3
7.200826344E1,1.000298340E3
7.210825131E1,1.000302246E3
7.220823954E1,1.000312988E3
7.230822777E1,1.000306641E3
7.240821597E1,1.000299316E3
7.250820417E1,1.000299805E3
7.260819240E1,1.000302734E3
7.270818064E1,1.000303711E3
7.280816887E1,1.000300293E3
7.290815707E1,1.000309570E3
7.300814507E1,1.000306641E3
7.310813297E1,1.000301270E3
7.320812104E1,1.000311279E3
7.330810927E1,1.000307129E3
7.340809750E1,1.000311279E3
7.350808570E1,1.000310791E3
7.360807390E1,1.000310303E3
7.370806214E1,1.000301758E3
7.380805037E1,1.000299805E3
7.390803857E1,1.000302490E3
7.400802677E1,1.000305176E3
7.410801487E1,1.000310059E3
7.420800297E1,1.000304932E3
7.430799113E1,1.000301025E3
7.440797937E1,1.000303467E3
7.450796757E1,1.000304932E3
7.460795577E1,1.000308105E3
7.470794400E1,1.000310303E3
7.480793223E1,1.000311768E3
7.490792043E1,1.000312256E3
7.500790863E1,1.000301758E3
7.510789683E1,1.000315674E3
7.520788470E1,1.000307373E3
7.530787257E1,1.000304688E3
7.540786070E1,1.000299561E3
7.550784890E1,1.000305176E3
7.560783706E1,1.000308105E3
7.570782523E1,1.000314209E3
7.580781336E1,1.000308838E3
7.590780156E1,1.000308838E3
7.600778973E1,1.000305908E3
7.610777790E1,1.000301025E3
7.620776590E1,1.000299561E3
7.630775376E1,1.000301758E3
7.640774163E1,1.000302246E3
7.650772963E1,1.000302246E3
7.660771763E1,1.000300293E3
7.670770559E1,1.000298584E3
7.680769356E1,1.000302979E3
7.690768156E1,1.000305908E3
7.700766956E1,1.000302246E3
7.710765753E1,1.000307861E3
7.720764549E1,1.000303955E3
7.730763342E1,1.000288818E3
7.740772840E1,1.000291016E3
7.750771647E1,1.000295654E3
7.760770470E1,1.000301514E3
7.770769290E1,1.000304443E3
7.780768110E1,1.000294189E3
7.790766930E1,1.000290039E3
7.800765753E1,1.000286133E3
7.810764573E1,1.000285889E3
7.820763393E1,1.000281250E3
7.830762213E1,1.000286865E3
7.840761010E1,1.000292480E3
7.850759800E1,1.000305664E3
7.860758610E1,1.000300049E3
7.870757433E1,1.000303711E3
7.880756256E1,1.000301758E3
7.890755076E1,1.000299316E3
7.900753896E1,1.000291992E3
7.910752720E1,1.000288574E3
7.920751543E1,1.000287842E3
7.930750363E1,1.000283691E3
7.940749183E1,1.000276611E3
7.950747993E1,1.000270508E3
7.960746803E1,1.000279785E3
7.970745626E1,1.000277832E3
7.980744450E1,1.000277100E3
7.990743270E1,1.000276611E3
8.000742090E1,1.000276611E3
8.010740913E1,1.000289795E3
8.020739736E1,1.000292969E3
8.030738556E1,1.000291992E3
8.040737376E1,1.000291260E3
8.050736180E1,1.000293457E3
8.060734966E1,1.000288574E3
8.070733756E1,1.000284180E3
8.080732576E1,1.000278809E3
8.090731396E1,1.000276367E3
8.100730213E1,1.000281982E3
8.110729029E1,1.000286133E3
8.120727846E1,1.000290527E3
8.130726666E1,1.000290771E3
8.140725483E1,1.000296387E3
8.150724299E1,1.000304199E3
8.160723099E1,1.000304199E3
8.170721886E1,1.000309570E3
8.180720676E1,1.000312500E3
8.190719476E1,1.000320312E3
8.200718276E1,1.000320801E3
8.210717072E1,1.000314697E3
8.220715869E1,1.000323486E3
8.230714669E1,1.000320801E3
8.240713469E1,1.000321289E3
8.250712266E1,1.000319092E3
8.260711062E1,1.000316406E3
8.270709849E1,1.000322754E3
8.280708635E1,1.000328369E3
8.290707449E1,1.000328613E3
8.300706275E1,1.000321289E3
8.310705095E1,1.000315430E3
8.320703915E1,1.000317139E3
8.330702739E1,1.000317383E3
8.340701559E1,1.000315918E3
8.350700379E1,1.000312012E3
8.360699199E1,1.000311279E3
8.370698018E1,1.000311279E3
8.380696809E1,1.000317139E3
8.390695599E1,1.000321777E3
8.400694415E1,1.000326172E3
8.410693238E1,1.000317383E3
8.420692062E1,1.000319092E3
8.430690882E1,1.000317871E3
8.440689702E1,1.000317383E3
8.450688525E1,1.000318604E3
8.460697924E1,1.000318848E3
8.470696744E1,1.000316650E3
8.480695561E1,1.000316162E3
8.490694371E1,1.000314453E3
8.500693181E1,1.000315674E3
8.510692004E1,1.000317383E3
8.520690827E1,1.000320312E3
8.530689647E1,1.000315430E3
8.540688467E1,1.000318115E3
8.550687291E1,1.000315430E3
8.560686114E1,1.000301514E3
8.570684934E1,1.000301025E3
8.580683754E1,1.000301758E3
8.590682550E1,1.000312988E3
8.600681334E1,1.000313965E3
8.610680134E1,1.000321289E3
8.620678954E1,1.000316162E3
8.630677770E1,1.000316650E3
8.640676590E1,1.000321533E3
8.650675407E1,1.000315186E3
8.660674227E1,1.000313232E3
8.670673044E1,1.000313232E3
8.680671860E1,1.000310791E3
8.690670677E1,1.000311768E3
8.700669470E1,1.000309326E3
8.710668257E1,1.000312744E3
8.720667057E1,1.000324219E3
8.730665857E1,1.000325195E3
8.740664657E1,1.000324951E3
8.750663453E1,1.000322021E3
8.760662253E1,1.000322754E3
8.770661053E1,1.000318848E3
8.780659853E1,1.000323486E3
8.790658650E1,1.000325195E3
8.800657450E1,1.000324951E3
8.810656236E1,1.000323975E3
8.820655023E1,1.000320312E3
8.830653840E1,1.000322998E3
8.840652663E1,1.000323730E3
8.850651483E1,1.000327637E3
8.860650303E1,1.000320557E3
8.870649126E1,1.000319824E3
8.880647950E1,1.000311035E3
8.890646770E1,1.000314697E3
8.900645590E1,1.000315186E3
8.910644400E1,1.000317139E3
8.920643190E1,1.000315430E3
8.930641980E1,1.000326904E3
8.940640803E1,1.000319092E3
8.950639626E1,1.000321777E3
8.960638446E1,1.000316406E3
8.970637266E1,1.000327148E3
8.980636089E1,1.000320557E3
8.990634913E1,1.000319824E3
9.000633733E1,1.000321533E3
9.010632553E1,1.000323242E3
9.020631363E1,1.000325195E3
9.030630173E1,1.000321533E3
9.040628983E1,1.000317139E3
9.050627806E1,1.000329346E3
9.060626626E1,1.000327148E3
9.070625446E1,1.000328613E3
9.080624266E1,1.000330322E3
9.090623089E1,1.000324707E3
9.100621909E1,1.000331543E3
9.110620729E1,1.000323486E3
9.120619549E1,1.000323975E3
9.130618343E1,1.000324219E3
9.140617129E1,1.000321045E3
9.150615939E1,1.000325928E3
9.160614759E1,1.000325684E3
9.170613576E1,1.000326904E3
9.180612392E1,1.000326904E3
9.190612381E1,1.000326416E3
9.200611201E1,1.000320312E3
9.210610018E1,1.000327881E3
9.220608834E1,1.000330566E3
9.230607651E1,1.000326660E3
9.240606438E1,1.000325439E3
9.250605224E1,1.000317627E3
9.260604024E1,1.000316162E3
9.270602831E1,1.000315674E3
9.280601627E1,1.000323486E3
9.290600424E1,1.000322754E3
9.300599224E1,1.000324951E3
9.310598024E1,1.000330811E3
9.320596827E1,1.000335205E3
9.330595624E1,1.000337891E3
9.340594424E1,1.000329102E3
9.350593210E1,1.000331055E3
9.360592000E1,1.000339600E3
9.370590830E1,1.000335693E3
9.380589654E1,1.000341064E3
9.390588474E1,1.000337646E3
9.400587294E1,1.000339355E3
9.410586117E1,1.000343018E3
9.420584947E1,1.000347412E3
9.430583767E1,1.000347168E3
9.440582587E1,1.000341797E3
9.450581387E1,1.000344238E3
9.460580177E1,1.000348633E3
9.470578977E1,1.000350830E3
9.480577800E1,1.000353760E3
9.490576624E1,1.000352051E3
9.500575444E1,1.000356201E3
9.510574264E1,1.000351074E3
9.520573094E1,1.000349854E3
9.530571917E1,1.000350342E3
9.540570737E1,1.000350342E3
9.550569557E1,1.000341064E3
9.560568370E1,1.000336670E3
9.570567180E1,1.000341797E3
9.580565997E1,1.000342041E3
9.590564820E1,1.000337891E3
9.600563640E1,1.000336670E3
9.610562460E1,1.000348145E3
9.620561283E1,1.000347656E3
9.630560107E1,1.000350830E3
9.640558927E1,1.000361084E3
9.650557747E1,1.000363770E3
9.660556567E1,1.000357422E3
9.670555353E1,1.000361084E3
9.680554140E1,1.000358887E3
9.690552953E1,1.000358887E3
9.700551773E1,1.000359863E3
9.710550590E1,1.000362549E3
9.720549406E1,1.000362793E3
9.730548223E1,1.000373047E3
9.740547043E1,1.000368164E3
9.750545860E1,1.000377197E3
9.760544676E1,1.000375000E3
9.770543490E1,1.000371338E3
9.780542276E1,1.000365479E3
9.790541063E1,1.000366455E3
9.800539863E1,1.000372803E3
9.810538663E1,1.000374756E3
9.820537459E1,1.000374023E3
9.830536256E1,1.000371094E3
9.840535072E1,1.000366943E3
9.850533872E1,1.000356689E3
9.860532666E1,1.000362061E3
9.870531462E1,1.000359619E3
9.880530256E1,1.000358154E3
9.890529042E1,1.000357178E3
9.900527849E1,1.000351807E3
9.910526672E1,1.000352539E3
9.920539562E1,1.000352051E3
9.930538382E1,1.000344238E3
9.940537202E1,1.000348633E3
9.950536025E1,1.000336182E3
9.960534845E1,1.000345459E3
9.970533665E1,1.000330811E3
9.980532485E1,1.000333496E3
9.990531281E1,1.000329834E3
1.000053007E2,1.000325195E3
1.001052888E2,1.000326904E3
1.002052770E2,1.000320801E3
1.003052653E2,1.000321289E3
1.004052535E2,1.000324219E3
1.005052417E2,1.000327393E3
1.006052299E2,1.000327393E3
1.007052181E2,1.000325439E3
1.008052063E2,1.000321533E3
1.009051945E2,1.000319092E3
1.010051826E2,1.000318115E3
1.011051707E2,1.000322266E3
1.012051590E2,1.000323242E3
1.013051472E2,1.000318359E3
1.014051352E2,1.000317871E3
1.015051234E2,1.000317383E3
1.016051117E2,1.000319824E3
1.017050999E2,1.000315918E3
1.018050881E2,1.000309082E3
1.019050763E2,1.000306396E3
1.020050643E2,1.000306885E3
1.021050522E2,1.000306885E3
1.022050401E2,1.000312012E3
1.023050283E2,1.000317627E3
1.024050165E2,1.000317383E3
1.025050046E2,1.000311279E3
1.026049928E2,1.000314941E3
1.027049810E2,1.000321289E3
1.028049692E2,1.000321533E3
1.029049574E2,1.000328369E3
1.030049455E2,1.000339844E3
1.031049335E2,1.000345215E3
1.032049214E2,1.000341797E3
1.033049093E2,1.000344727E3
1.034048973E2,1.000341309E3
1.035048853E2,1.000339355E3
1.036048733E2,1.000336914E3
1.037048612E2,1.000340820E3
1.038048492E2,1.000346924E3
1.039048372E2,1.000347656E3
1.040048252E2,1.000350830E3
1.041048132E2,1.000351807E3
1.042048011E2,1.000344727E3
1.043047889E2,1.000350586E3
1.044047770E2,1.000346191E3
1.045047653E2,1.000332764E3
1.046047535E2,1.000327637E3
1.047047417E2,1.000322754E3
1.048047299E2,1.000319824E3
1.049047181E2,1.000320068E3
1.050047063E2,1.000323975E3
1.051046945E2,1.000322754E3
1.052046828E2,1.000317871E3
1.053046707E2,1.000307861E3
1.054046586E2,1.000313965E3
1.055046467E2,1.000315430E3
1.056046350E2,1.000311768E3
1.057046232E2,1.000312988E3
1.058046114E2,1.000313965E3
1.059045996E2,1.000313232E3
1.060045878E2,1.000312744E3
1.061045760E2,1.000307861E3
1.062045642E2,1.000313965E3
1.063045524E2,1.000313965E3
1.064045059E2,1.000311279E3
1.065044940E2,1.000311523E3
1.066044822E2,1.000312744E3
1.067044705E2,1.000302734E3
1.068044587E2,1.000311035E3
1.069044469E2,1.000312988E3
1.070044351E2,1.000312500E3
1.071044233E2,1.000308350E3
1.072044115E2,1.000308350E3
1.073043997E2,1.000302002E3
1.074043877E2,1.000304688E3
1.075043756E2,1.000303955E3
1.076043636E2,1.000313477E3
1.077043518E2,1.000315186E3
1.078043400E2,1.000305176E3
1.079043281E2,1.000306152E3
1.080043163E2,1.000305176E3
1.081043045E2,1.000301514E3
1.082042927E2,1.000293945E3
1.083042808E2,1.000292480E3
1.084042690E2,1.000292725E3
