"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.538425368E1,8.028724045E-2,-1.168585150E-3,-1.277838498E-1
7.548432290E1,6.983411498E-3,2.443992496E-1,-2.071963400E-1
7.558438554E1,1.492465939E-2,3.482463360E-1,-2.731697559E-1
7.568446126E1,4.791138321E-2,2.822728753E-1,-2.163593173E-1
7.578454204E1,2.177319229E-1,5.550932605E-3,-1.966069825E-2
7.588459058E1,-5.165965110E-2,-2.888861001E-1,3.043025173E-2
7.598465466E1,4.974398017E-2,-4.087482393E-2,-6.852991134E-2
7.608472721E1,-1.158005074E-1,1.715737209E-2,1.800922453E-1
7.618478989E1,-1.964347064E-1,2.496606437E-3,2.582829893E-1
7.628485707E1,3.649504483E-1,-2.852209210E-1,1.611554176E-1
7.638492435E1,-9.686367959E-2,-1.160112545E-1,1.666532010E-1
7.648500471E1,-2.086520195E-1,7.702216506E-2,1.367208064E-1
7.658505632E1,-3.558705449E-1,-5.187039822E-2,-1.986442059E-1
7.668511524E1,1.737496257E-1,2.694447339E-1,1.104535982E-1
7.678519415E1,-1.133570373E-1,2.468426973E-1,7.563427836E-2
7.688526566E1,-3.253272772E-1,3.897852004E-1,-1.332816333E-1
7.698530615E1,-1.426785737E-1,3.189248145E-1,-1.577162445E-1
7.708537367E1,1.804691404E-1,2.841055095E-1,-1.784856617E-1
7.718544172E1,1.487041414E-1,-6.164424494E-2,8.968418092E-2
7.728550993E1,3.857198358E-1,-1.801521033E-1,4.325842112E-2
7.738557861E1,1.858985052E-2,2.204429358E-2,1.862009019E-1
7.748564589E1,-4.249667376E-2,1.863670498E-1,2.393461615E-1
7.758571261E1,1.797898673E-2,-1.789303720E-1,3.297542036E-1
7.768578466E1,-6.265522540E-2,-2.339082509E-1,1.904769391E-1
7.778585340E1,-6.143349409E-2,-1.929802746E-1,1.226709038E-1
7.788591072E1,-7.548339665E-2,-7.325068861E-2,-3.615406156E-2
7.798597760E1,1.041109860E-1,1.613215655E-1,3.837150335E-2
7.808604791E1,1.438172311E-1,5.930707604E-2,-1.082361639E-1
7.818611369E1,1.279347241E-1,1.014567763E-1,-1.650466323E-1
7.828618057E1,1.939081699E-1,2.437883765E-1,-2.181919068E-1
7.838624802E1,1.553552505E-2,1.674302220E-1,-2.633959353E-1
7.848631777E1,6.983411498E-3,2.828837633E-1,-1.599550620E-2
7.858638025E1,-1.256427635E-2,-2.687275708E-1,3.165198490E-2
7.868644240E1,-8.403550833E-2,-3.041577339E-1,2.857719064E-1
7.878651685E1,-1.195341069E-2,-2.394060344E-1,1.269469559E-1
7.888658536E1,-1.524524242E-1,-1.233416349E-1,1.672640741E-1
7.898664931E1,-1.806206256E-2,-2.198583335E-1,2.143006921E-1
7.908671826E1,-6.937474012E-2,-2.522342205E-1,1.825357080E-1
7.918678851E1,-1.408459842E-1,-8.058106899E-2,1.043449491E-1
7.928685529E1,1.242695376E-1,-1.294502914E-1,-6.975165009E-2
7.938691840E1,1.297673136E-1,9.840244800E-2,-1.064035669E-1
7.948699489E1,1.132739633E-1,3.548333049E-2,-1.833725870E-1
7.958705740E1,1.994059533E-1,2.523404956E-1,-1.992550790E-1
7.968711891E1,-7.426166534E-2,2.755533755E-1,-2.271502465E-2
7.978719024E1,-1.634479910E-1,1.069545671E-1,-4.287357628E-2
7.988725368E1,-9.808541089E-2,-2.913295925E-1,5.791918933E-2
7.998732546E1,3.202888370E-2,-3.175967634E-1,-5.509088188E-2
8.008739274E1,-1.591719389E-1,-7.202894986E-2,4.264755547E-2
8.018745409E1,-1.274069399E-1,-4.759434611E-2,2.876045108E-1
8.028752171E1,1.975733638E-1,-5.228475332E-1,3.419715166E-1
8.038760220E1,-3.150109947E-2,-7.733022571E-1,1.006797552E-1
8.048765591E1,2.707354724E-3,-2.510124743E-1,-1.503858715E-1
8.058773003E1,-1.390133798E-1,-1.398349851E-1,-2.896631360E-1
8.068778884E1,3.148595095E-1,-1.019613519E-1,-8.991020173E-2
8.078785695E1,6.990253180E-2,7.274610549E-2,-1.870377809E-1
8.088792493E1,-2.966850251E-2,3.073183596E-1,-2.957717776E-1
8.098799151E1,3.929085098E-3,5.577731133E-1,-3.110434413E-1
8.108806270E1,1.083870381E-1,4.539260268E-1,-2.249114215E-1
8.118813304E1,7.295685261E-2,2.981553972E-1,-3.778201528E-3
8.128819276E1,3.594526649E-1,1.356652230E-1,3.714976832E-2
8.138825931E1,-2.459148020E-1,-6.666372530E-3,2.118572295E-1
8.148833312E1,-2.074302882E-1,1.845344603E-1,4.073341191E-1
8.158839404E1,-2.605755627E-1,-1.996997893E-1,4.568141699E-1
8.168845599E1,-5.410310999E-2,-2.424603552E-1,2.326266468E-1
8.178853047E1,-1.568701933E-3,-3.212619722E-1,2.191876024E-1
8.188859609E1,-1.017506048E-1,-2.864426672E-1,-4.898223281E-2
8.198867414E1,3.490679562E-1,-1.624370068E-1,-2.882367745E-2
8.208872948E1,-8.220291138E-2,6.236140057E-2,-3.562474251E-1
8.218880860E1,-7.426166534E-2,1.906431019E-1,-1.473315209E-1
8.228886341E1,-3.272282705E-2,2.810511589E-1,-2.414047867E-1
8.238893949E1,-7.426166534E-2,2.657795548E-1,-2.206353545E-1
8.248900324E1,-4.012163263E-3,3.365073353E-2,-1.650466323E-1
8.258906836E1,7.234599441E-2,7.641129941E-2,2.554333024E-2
8.268912934E1,-5.104878545E-2,1.588781178E-1,-1.094578877E-1
8.278919928E1,-1.884934753E-1,3.567984700E-1,1.599336863E-1
8.288926757E1,-9.808541089E-2,1.472716630E-1,3.193694949E-1
8.298933611E1,-3.150109947E-2,-4.270742089E-2,4.195514321E-1
8.308940059E1,6.379388273E-2,-1.239525005E-1,2.503417432E-1
8.318946804E1,8.395243436E-2,-1.343372017E-1,9.823630005E-2
8.328954499E1,-5.837916955E-2,-5.920078233E-2,-3.981925175E-2
8.338960750E1,4.376434088E-1,1.827018559E-1,1.104535982E-1
8.348966872E1,7.906551659E-2,4.342457652E-2,-1.723770201E-1
8.358974264E1,5.585262924E-2,1.118414849E-1,-1.986442059E-1
8.368980340E1,-9.625281394E-2,1.466607898E-1,-2.737806439E-1
8.378987165E1,-1.469546407E-1,-3.110098280E-2,-1.968116164E-1
8.388993786E1,1.175500154E-1,-7.202894986E-2,-1.351142228E-1
8.399000888E1,2.757641375E-1,-2.937730551E-1,-6.119953468E-2
8.409007422E1,-9.075503051E-2,-2.406277657E-1,1.108720433E-3
8.419014301E1,-3.149425685E-1,1.564346403E-1,1.208383068E-1
8.429187829E1,-1.872717440E-1,-3.505834937E-1,2.692785561E-1
8.439194083E1,-3.760975227E-2,-2.204692066E-1,9.701456130E-2
8.449201992E1,-3.394456208E-2,1.521585882E-1,2.662242353E-1
8.459207500E1,-2.288105786E-1,4.220284522E-2,1.882381178E-2
8.469214008E1,-1.542850137E-1,4.075002670E-1,2.588938475E-1
8.479220986E1,1.444280893E-1,1.087871566E-1,-1.925355643E-1
8.489227804E1,8.273070306E-2,4.801932275E-1,-9.296452999E-2
8.499234612E1,1.125946827E-2,6.860548258E-1,-8.991020173E-2
8.509241090E1,-1.548958719E-1,3.684048653E-1,9.457110614E-2
8.519247842E1,4.974398017E-2,-4.759434611E-2,-1.294117980E-2
8.529254587E1,7.967637479E-2,-1.673239321E-1,8.113206178E-2
8.539261098E1,1.309206430E-2,-4.409915507E-1,9.762542695E-2
8.549268213E1,-6.204435974E-2,-3.469183147E-1,1.483272463E-1
8.559274762E1,8.395243436E-2,1.686519533E-1,1.287795603E-1
8.569280443E1,9.800233692E-2,-3.658551276E-1,3.187586367E-1
8.579290254E1,-2.783590741E-2,-3.438639939E-1,1.409968585E-1
8.589295199E1,-1.684033312E-2,-2.461255491E-1,3.348457813E-2
8.599302024E1,-1.164113730E-1,-1.929802746E-1,-2.493460178E-1
8.609308952E1,1.267129928E-1,1.967517585E-1,-8.991020173E-2
8.619315180E1,-6.876387447E-2,3.629071116E-1,-1.534401923E-1
8.629321878E1,-1.005288661E-1,3.574092984E-1,-1.509967148E-1
8.639328342E1,5.707436055E-2,2.297384739E-1,-1.644357592E-1
8.649335630E1,6.073955074E-2,1.625433117E-1,5.608659238E-2
8.659341859E1,2.103331126E-2,-7.263981551E-2,5.730832368E-2
8.669348223E1,1.596997231E-1,-2.565102577E-1,3.776063398E-2
8.679355195E1,-7.181821018E-2,-5.711058378E-1,1.019014865E-1
8.689361850E1,-2.257562429E-1,-4.183895588E-1,8.174293488E-2
8.699369235E1,-1.090809852E-1,-2.949947715E-1,1.324447542E-1
8.709375393E1,-1.500773709E-2,-3.481400311E-1,1.116753295E-1
8.719381994E1,-8.770070225E-2,-2.937730551E-1,5.730832368E-2
8.729388816E1,-2.037650943E-1,-2.827774584E-1,-2.556471154E-3
8.739395440E1,-4.005321115E-2,-2.010540850E-2,-2.059745938E-1
8.749402809E1,3.508321196E-2,4.525717348E-2,-2.279657423E-1
8.759409053E1,5.761681125E-3,3.201465309E-1,-2.401830405E-1
8.769415139E1,-4.249667376E-2,5.315059423E-1,-2.016985416E-1
8.779422337E1,2.556055486E-1,4.337674677E-1,-2.267440259E-1
8.789430842E1,2.262840271E-1,9.779158980E-2,-1.204534620E-1
8.799436270E1,7.478944957E-2,6.052880362E-2,5.853005126E-2
8.809442571E1,-3.686986864E-1,2.431775033E-1,2.943240404E-1
8.819449456E1,1.071653143E-1,-9.402010590E-2,1.232817695E-1
8.829455761E1,3.563983440E-1,4.525717348E-2,2.595047355E-1
8.839462856E1,5.157657713E-2,-3.707420528E-1,2.906588316E-1
8.849469760E1,-1.341264695E-1,-4.128917456E-1,2.338483781E-1
8.859477388E1,-3.155534267E-1,-3.188185096E-1,2.615419589E-2
8.869481960E1,7.356772572E-2,-1.471653730E-1,6.280610710E-2
8.879489279E1,1.248119865E-2,1.020676419E-1,-1.283947080E-1
8.889497160E1,-2.233812027E-2,1.820909828E-1,-1.662683636E-1
8.899503975E1,7.417859137E-2,4.850801528E-1,-2.047528625E-1
8.909510500E1,-8.525723964E-2,3.781787455E-1,-1.461098045E-1
8.919516304E1,7.594276685E-3,7.763303071E-2,-9.601885080E-2
8.929523026E1,9.433714300E-2,-9.585270286E-2,4.142582789E-2
8.939530694E1,-1.073168125E-2,-6.103337929E-2,1.770379245E-1
8.949537202E1,-1.078592539E-1,-5.577199627E-4,2.295723259E-1
8.959543587E1,-7.792685926E-2,-2.412386388E-1,3.486910462E-1
8.969549979E1,4.791138321E-2,-5.497255921E-1,2.827175856E-1
8.979556954E1,-1.707783788E-1,-4.116700292E-1,1.098427325E-1
8.989563965E1,-1.872717440E-1,-1.827281155E-2,-1.125122160E-1
8.999570590E1,-5.043792352E-2,4.586803913E-2,-1.430554837E-1
9.009576899E1,1.096087694E-1,1.277239770E-1,-1.552727818E-1
9.019584084E1,1.285455972E-1,3.158704937E-1,-1.235077903E-1
9.029590819E1,1.603105962E-1,2.425666451E-1,-2.316309363E-1
9.039597404E1,2.580490410E-1,1.515477300E-1,-2.175810337E-1
9.049603925E1,3.515114188E-1,2.265515924E-2,-1.601596922E-1
9.059610297E1,-5.410310999E-2,-1.728217155E-1,5.181053653E-2
9.069616045E1,5.622599721E-1,-1.221199036E-1,-4.539858997E-1
9.079623450E1,-2.459148020E-1,-6.042251736E-2,2.814958692E-1
9.089630249E1,-2.477473915E-1,2.169103026E-1,2.240745425E-1
9.099639107E1,8.639589697E-2,-3.896788955E-1,1.550467610E-1
9.109644095E1,-2.324757725E-1,-2.804665640E-2,2.179658860E-1
9.119650870E1,-5.165965110E-2,5.625274777E-2,1.515862066E-2
9.129658535E1,1.114413664E-1,-1.196764484E-1,6.606507581E-3
9.139664607E1,-5.899003521E-2,1.057328358E-1,-1.660637185E-2
9.149670709E1,-1.989465952E-2,1.130632162E-1,-1.931464225E-1
9.159733600E1,-4.127494246E-2,3.268660605E-1,-1.320599020E-1
9.169740792E1,-8.586810529E-2,2.529513538E-1,-2.016985416E-1
9.179747609E1,7.594276685E-3,-7.752674073E-2,-1.259512454E-1
9.189753937E1,4.791138321E-2,-1.257850975E-1,1.104535982E-1
9.199761209E1,9.861319512E-2,-2.125279605E-1,1.690966636E-1
9.209767720E1,-1.164113730E-1,2.815294638E-2,1.440511942E-1
9.219773929E1,-1.402351111E-1,-1.025722101E-1,2.796632648E-1
9.229781017E1,-4.005321115E-2,-3.499726355E-1,2.130789608E-1
9.239787891E1,-1.928379387E-2,-2.455146760E-1,1.709292531E-1
9.249793989E1,-5.899003521E-2,-9.340924025E-2,2.941316226E-3
9.259800691E1,5.463090166E-2,9.290466458E-2,-5.936693773E-2
9.269806529E1,1.511476189E-1,-5.003780499E-2,-5.325828493E-2
9.279814114E1,1.658083797E-1,3.718336811E-3,-2.328526676E-1
9.289821422E1,9.678059816E-2,2.291276157E-1,-2.853870988E-1
9.299827714E1,1.816908717E-1,2.346253991E-1,-2.084180564E-1
9.309834658E1,4.730051756E-2,-1.154003814E-1,-3.554319218E-2
9.319840967E1,2.922574878E-1,-1.770977825E-1,-1.171945035E-2
9.329847912E1,-2.007107735E-1,1.393304169E-1,8.357553184E-2
9.339855696E1,-1.616154015E-1,-1.705108024E-2,1.800922453E-1
9.349861648E1,-1.237417534E-1,-7.997019589E-2,2.711111307E-1
9.359868826E1,-8.770070225E-2,-3.377553523E-1,1.477163881E-1
9.369873998E1,3.630494326E-2,-8.791145682E-2,1.251143664E-1
9.379881513E1,-1.634479910E-1,1.227045059E-2,-2.882367745E-2
9.389888011E1,1.108305082E-1,4.953322932E-2,-7.097338140E-2
9.399895449E1,6.983411498E-3,9.229379892E-2,-9.662972391E-2
9.409901581E1,-9.930714220E-2,1.546020508E-1,-1.833725870E-1
9.419908099E1,1.370292995E-2,2.114125192E-1,-1.907029748E-1
9.429914844E1,2.897455916E-2,1.533803195E-1,-2.267440259E-1
9.439922465E1,1.230478063E-1,-1.705108024E-2,-4.959309474E-2
9.449928250E1,6.440474838E-2,-9.463096410E-2,-4.999931902E-3
9.459935258E1,-4.432927072E-2,-1.037939489E-1,8.907331526E-2
9.469940796E1,-1.628371328E-1,1.448282003E-1,2.094137669E-1
9.479948614E1,-6.021176651E-2,5.564188212E-2,3.181478083E-1
9.489955086E1,-1.073168125E-2,-1.551066339E-1,2.228527963E-1
9.499961881E1,-2.417071536E-2,-1.154003814E-1,2.350701094E-1
9.509968535E1,-2.478158101E-2,-5.248126760E-2,-1.945605734E-3
9.519975196E1,1.028892547E-1,1.967517585E-1,8.439103141E-3
9.529983125E1,2.207862586E-1,8.557427675E-2,-4.592790082E-2
9.539988656E1,5.707436055E-2,3.303986788E-2,-1.271729767E-1
9.549995394E1,1.003773790E-2,2.712773085E-1,-2.346852571E-1
9.560003139E1,5.402003601E-2,1.417738795E-1,-1.668792218E-1
9.570008857E1,1.877995282E-1,-6.103337929E-2,-8.196895570E-2
9.580015239E1,2.604925036E-1,-3.444748521E-1,-6.914078444E-2
9.590023754E1,-1.768870205E-1,-1.190655753E-1,1.611554176E-1
9.600028989E1,-3.509836197E-1,3.975938633E-2,3.102065325E-1
9.610036207E1,-2.746254504E-1,-1.033156365E-2,2.369027138E-1
9.620042862E1,1.065544412E-1,-1.544957608E-1,2.094137669E-1
9.630049593E1,-1.170222312E-1,-9.707443416E-2,2.149115652E-1
9.640055831E1,-1.878826022E-1,-1.141786575E-1,-1.538464148E-2
9.650062816E1,6.440474838E-2,-7.325068861E-2,4.142582789E-2
9.660070151E1,7.417859137E-2,-1.202873066E-1,-1.045709699E-1
9.670077169E1,2.469850332E-2,1.776823774E-2,-1.216751933E-1
9.680082404E1,-2.783590741E-2,2.767751217E-1,-2.597307563E-1
9.690090410E1,-7.059647143E-2,2.114125192E-1,-2.279657423E-1
9.700096401E1,1.383194476E-1,9.290466458E-2,-2.334635258E-1
9.710103099E1,2.458317280E-1,-4.544306099E-1,7.868860662E-2
9.720109747E1,-6.937474012E-2,-2.528450489E-1,5.181053653E-2
9.730116949E1,-3.076121807E-1,1.715737209E-2,1.904769391E-1
9.740123977E1,-1.677240431E-1,1.301674545E-1,1.684857905E-1
9.750129715E1,1.865777820E-1,-1.172329783E-1,2.228527963E-1
9.760136876E1,1.719170213E-1,-1.795412302E-1,1.245035008E-1
9.770142501E1,-4.310753942E-2,-4.222911317E-3,-5.203655735E-2
9.780149866E1,1.193826124E-1,9.656985104E-2,-1.599550620E-2
9.790156480E1,1.511476189E-1,1.227045059E-2,-9.662972391E-2
9.800164455E1,1.315999180E-1,1.197827309E-1,-8.380155265E-2
9.810170377E1,6.990253180E-2,3.836764991E-1,-8.868847042E-2
9.820176705E1,2.592023462E-2,4.258262217E-1,-1.668792218E-1
9.830183790E1,-1.073168125E-2,8.557427675E-2,-1.088470221E-1
9.840190834E1,2.702663243E-1,-1.288394183E-1,7.624514401E-2
9.850196822E1,-7.066489197E-3,-2.516233325E-1,1.043449491E-1
9.860204424E1,-1.994890422E-1,-8.485712111E-2,1.318338811E-1
9.870209279E1,-1.848282814E-1,-1.277502440E-2,2.949348986E-1
9.880219737E1,-4.616186395E-2,-3.017143011E-1,2.020833939E-1
9.890225325E1,-6.998561323E-2,-4.519871175E-1,1.703183949E-1
9.900232093E1,-1.756653041E-1,-2.650623918E-1,-2.393675409E-2
9.910238878E1,-1.732218266E-1,-1.099025980E-1,-2.071963400E-1
9.920245622E1,2.091798037E-1,1.898996718E-2,-1.687118262E-1
9.930252657E1,1.169391572E-1,3.005988598E-1,-1.119013503E-1
9.940259682E1,1.064860262E-2,4.337674677E-1,-2.004768103E-1
9.950266891E1,1.492465939E-2,5.192885995E-1,-1.980333626E-1
9.960272409E1,7.662204653E-2,1.723171324E-1,-8.746674657E-2
9.970278957E1,3.044748008E-1,1.313891709E-1,-4.592790082E-2
9.980285679E1,2.055146247E-1,-2.369625717E-1,1.257252246E-1
9.990292933E1,-1.616154015E-1,4.586803913E-2,8.540812880E-2
1.000029915E2,-6.448782235E-2,5.314527516E-5,3.028761744E-1
1.001030603E2,-7.677354384E-3,-7.263981551E-2,2.680568099E-1
1.002031264E2,6.868080050E-2,-2.394060344E-1,2.424004972E-1
1.003031979E2,-1.493980885E-1,-2.241344005E-1,6.891476363E-2
1.004032662E2,3.569407761E-2,-1.154003814E-1,-2.943454124E-2
1.005033339E2,2.250622958E-1,-7.019636035E-2,-5.570174754E-2
1.006033961E2,6.318301708E-2,2.082256228E-2,-5.448001996E-2
1.007034586E2,-3.577715531E-2,-4.698347673E-2,-2.139158547E-1
1.008035278E2,-1.439687237E-2,1.698736846E-1,-1.845943183E-1
1.009036058E2,-7.853771746E-2,1.289457083E-1,-2.597307563E-1
1.010036627E2,3.202888370E-2,4.098111764E-2,-8.135808259E-2
1.011037307E2,-9.509949945E-3,-4.576174915E-2,-3.798665479E-2
1.012038000E2,6.983411498E-3,-7.325068861E-2,1.483272463E-1
1.013038665E2,-6.387695670E-2,3.519115150E-1,1.611554176E-1
1.014039384E2,-2.783590741E-2,-8.546798676E-2,2.882153988E-1
1.015039990E2,5.524176359E-2,-1.856498867E-1,2.277397364E-1
1.016040657E2,-1.414568424E-1,-1.184547096E-1,1.690966636E-1
1.017041306E2,-6.509868801E-2,3.120727278E-2,1.898660809E-1
1.018042008E2,7.051339746E-2,1.283348501E-1,1.576948725E-2
1.019042680E2,6.379388273E-2,5.197669193E-2,-1.381685436E-1
1.020043339E2,-4.555099830E-2,1.295565814E-1,-1.790965199E-1
1.021044020E2,-1.867293008E-2,1.521585882E-1,-2.346852571E-1
1.022044760E2,-5.776830390E-2,3.059640713E-2,-1.729878634E-1
1.023045471E2,2.598816156E-1,-4.576174915E-2,-1.436663419E-1
1.024046131E2,8.822849393E-2,-5.081867576E-1,5.608659238E-2
1.025046708E2,-1.500089616E-1,-7.630500942E-2,-2.271502465E-2
1.026047502E2,-6.082263216E-2,1.307782978E-1,1.409968585E-1
1.027048021E2,3.874840587E-2,-1.033156365E-2,1.782596409E-1
1.028048703E2,1.285455972E-1,-2.186366171E-1,1.220600381E-1
1.029049377E2,-4.371840134E-2,-8.974404633E-2,7.868860662E-2
1.030050076E2,-8.342464268E-2,8.618514240E-2,-4.287357628E-2
1.031050792E2,1.505367458E-1,8.618514240E-2,-1.049771905E-2
1.032051528E2,-9.509949945E-3,8.618514240E-2,-1.345033497E-1
1.033052121E2,-7.487253100E-2,1.784258038E-1,-2.285766155E-1
1.034052831E2,1.120522320E-1,3.293095231E-1,-1.656574905E-1
1.035053450E2,-8.288219571E-3,1.161175370E-1,-1.925355643E-1
1.036054184E2,1.425954849E-1,-6.775289774E-2,-1.314490288E-1
1.037054754E2,-1.073168125E-2,-2.021432519E-1,1.617662758E-1
1.038055435E2,1.003773790E-2,-9.109833278E-3,1.568793654E-1
1.039056095E2,-7.853771746E-2,-1.582935080E-2,2.118572295E-1
1.040056884E2,-4.494013637E-2,-2.320756465E-1,2.814958692E-1
1.041057422E2,6.983411498E-3,-2.528450489E-1,3.010435402E-1
1.042058120E2,-2.330866307E-1,-3.273706436E-1,4.936707392E-2
1.043058815E2,-1.677240431E-1,-6.714203209E-2,-7.524943352E-2
1.044059513E2,-4.371840134E-2,1.417738795E-1,-1.729878634E-1
1.045060127E2,1.798582822E-1,2.053038627E-1,-9.724058211E-2
1.046060863E2,1.548127979E-1,4.661433399E-1,-2.084180564E-1
1.047061464E2,2.256731689E-1,4.795823693E-1,-1.326707602E-1
1.048062182E2,2.897455916E-2,1.497151405E-1,1.760208048E-2
1.049062849E2,-3.401297610E-3,1.454390734E-1,1.122861952E-1
1.050063485E2,-1.304612756E-1,-2.546776533E-1,2.149115652E-1
1.051064168E2,-2.764580548E-1,-1.386132687E-1,1.605445594E-1
1.052064895E2,-1.750544310E-1,-7.263981551E-2,2.784415185E-1
1.053065611E2,1.389302909E-1,-5.045215487E-1,2.057485878E-1
1.054066291E2,-5.837916955E-2,-4.623718560E-1,9.090591222E-2
1.055066868E2,-2.790432423E-3,-2.308539152E-1,-2.699108049E-2
1.056067585E2,2.530936897E-2,-7.691587508E-2,-9.662972391E-2
1.057068157E2,1.578671336E-1,-7.888102904E-3,-1.271729767E-1
1.058068843E2,5.768522620E-2,1.100088879E-1,-1.564945132E-1
1.059069536E2,1.071653143E-1,8.801773936E-2,-2.676720023E-1
1.060070242E2,1.639757901E-1,2.077473253E-1,-2.340743989E-1
1.061071694E2,8.822849393E-2,3.975938633E-2,-2.120832503E-1
1.062072395E2,2.323926836E-1,-9.890703112E-2,-1.485532671E-1
1.063073109E2,-4.982705787E-2,-1.832064241E-1,8.662985265E-2
1.064073786E2,-6.448782235E-2,7.152437419E-2,7.991033792E-2
1.065074457E2,4.539950285E-3,1.032893732E-1,1.904769391E-1
1.066075152E2,-1.353481859E-1,-1.208981723E-1,1.898660809E-1
1.067075746E2,-6.448782235E-2,-1.996997893E-1,8.724072576E-2
1.068076396E2,3.215790093E-1,-2.192474753E-1,3.028761744E-1
1.069077054E2,1.175500154E-1,5.258755386E-2,1.576948725E-2
1.070077742E2,8.747590473E-4,2.505078912E-1,2.941316226E-3
1.071078445E2,-7.120733708E-2,2.053038627E-1,-5.631261319E-2
1.072079122E2,-2.417071536E-2,3.794004619E-1,-1.467206776E-1
1.073079809E2,1.670301110E-1,2.480644435E-1,-1.296164393E-1
1.074080451E2,-7.059647143E-2,1.167284101E-1,5.119966716E-2
1.075081137E2,1.089979112E-1,-3.383662105E-1,1.760208048E-2
1.076081806E2,6.196128577E-2,-5.588885546E-1,2.240745425E-1
1.077082427E2,-4.623028450E-3,-2.986599803E-1,6.647130102E-2
1.078083139E2,8.517416567E-2,-1.526631564E-1,2.234636694E-1
1.079083779E2,6.012868881E-2,-3.652442694E-1,3.226284683E-2
1.080084440E2,1.003773790E-2,-1.208981723E-1,1.031232178E-1
1.081085149E2,-2.966850251E-2,-1.080700010E-1,-9.113193303E-2
1.082085795E2,-1.115244478E-1,2.126342505E-1,-9.785144776E-2
1.083086464E2,1.609214544E-1,1.228370592E-1,-2.206353545E-1
1.084087196E2,-2.179567004E-3,2.633360624E-1,-1.638248861E-1
1.085087821E2,-3.150109947E-2,4.129980505E-1,-2.517894804E-1
1.086088481E2,-2.661417797E-2,3.671831787E-1,-1.760421991E-1
1.087089120E2,-2.159824073E-1,1.087871566E-1,9.945802391E-2
1.088089841E2,2.638937731E-4,-2.345191091E-1,5.364312977E-2
1.089090513E2,-4.371840134E-2,5.991793796E-2,1.245035008E-1
1.090091161E2,-1.072483882E-1,1.093980223E-1,2.332375199E-1
1.091091864E2,9.739146382E-2,-3.194293678E-1,2.540069222E-1
1.092092516E2,-1.035832018E-1,-2.229126692E-1,1.843682975E-1
1.093093232E2,-9.578366880E-4,4.525717348E-2,1.293904334E-1
1.094094026E2,8.205141872E-3,-3.965309635E-2,1.104535982E-1
1.095094511E2,6.929166615E-2,5.258755386E-2,1.043449491E-1
1.096095192E2,5.157657713E-2,7.457870245E-2,-1.387794167E-1
1.097095792E2,2.958542667E-2,5.319842324E-2,-1.650466323E-1
1.098096577E2,-1.212982833E-1,1.222261935E-1,-1.638248861E-1
1.099097206E2,3.752667084E-2,-1.331154853E-1,-1.784856617E-1
1.100097874E2,2.146776021E-1,-3.096555471E-1,-1.021274999E-1
1.101098588E2,5.761681125E-3,-2.986599803E-1,-1.204534620E-1
1.102099214E2,-1.182439625E-1,9.826988913E-3,-8.807760477E-2
1.103099880E2,-1.524524242E-1,1.043785457E-2,1.348882169E-1
1.104100544E2,6.135041639E-2,-1.013504863E-1,1.758161783E-1
1.105101221E2,5.279830471E-2,-1.428893209E-1,7.868860662E-2
1.106101959E2,-1.640588492E-1,1.411630064E-1,-1.355204545E-2
1.107102639E2,1.493150145E-1,1.698736846E-1,-1.454989314E-1
1.108103325E2,6.318301708E-2,3.958938420E-1,-1.945605734E-3
1.109103953E2,9.983493388E-2,4.478173852E-1,-1.416291017E-2
1.110104586E2,2.897455916E-2,4.319348633E-1,-7.219510525E-2
1.111105270E2,3.630494326E-2,2.779968381E-1,-5.264742300E-2
1.112105932E2,-3.516628966E-2,5.503101647E-2,1.012906209E-1
1.113106606E2,2.592023462E-2,-1.367806643E-1,1.238926351E-1
1.114107287E2,9.311541170E-2,-2.064193189E-1,2.656133771E-1
1.115107939E2,-1.805522144E-1,-2.827774584E-1,1.916986704E-1
1.116108622E2,-3.076121807E-1,-4.806978106E-1,2.601155639E-1
1.117109301E2,-4.616186395E-2,-6.670117378E-1,1.183948442E-1
1.118109975E2,-1.096918508E-1,-7.036636472E-1,4.875621200E-2
1.119110627E2,-1.390133798E-1,-4.373263419E-1,-5.020396039E-2
1.120111328E2,-1.432894468E-1,-1.532740295E-1,-2.462916970E-1
1.121112017E2,-5.227051675E-2,-3.965309635E-2,-2.560655475E-1
1.122112654E2,-4.432927072E-2,3.177030683E-1,-2.475134283E-1
1.123113322E2,7.478944957E-2,4.166632295E-1,-3.171520829E-1
1.124113989E2,1.957407743E-1,6.469594240E-1,-2.126941234E-1
1.125114733E2,9.678059816E-2,4.252153635E-1,-2.279657423E-1
1.126115327E2,5.096571147E-2,2.847163379E-1,9.273850918E-2
1.127115971E2,-3.089023381E-2,1.320000440E-1,9.273850918E-2
1.128116678E2,-3.699888662E-2,3.107471392E-3,2.491200119E-1
1.129117423E2,-5.227051675E-2,1.216153279E-1,2.931022942E-1
1.130118005E2,1.896321326E-1,-2.968273759E-1,3.016544282E-1
1.131118677E2,4.302445799E-2,-3.414205313E-1,1.910878122E-1
1.132119385E2,1.736812107E-2,-9.463096410E-2,1.031232178E-1
1.133120045E2,4.852224886E-2,1.410304569E-2,7.257995754E-2
1.134121852E2,9.616973996E-2,1.130632162E-1,-7.443393115E-3
1.135122467E2,4.485705495E-2,2.016386688E-1,-6.608645618E-2
