"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.899553124E1,-1.021102786E0,-6.877811551E-1,2.827175856E-1
3.909559422E1,1.902429760E-1,-1.396995783E0,-1.091729283E0
3.919566166E1,-6.038818359E-1,-1.359732866E0,-2.431356668E0
3.929573405E1,-4.145136178E-1,5.877054930E-1,-1.238947749E0
3.939579766E1,1.210387945E0,-1.460762043E-2,3.212021291E-1
3.949586901E1,9.983493388E-2,2.203444004E0,1.824541450E0
3.959592926E1,3.411267102E-1,1.498505592E0,1.809269905E0
3.969599301E1,-1.480473518E0,-1.709891260E-1,6.119739413E-1
3.979606839E1,6.288442612E-1,2.248515636E-1,5.673807859E-1
3.989613177E1,9.807026386E-1,-1.575979233E0,-2.122869730E0
3.999620114E1,2.055146247E-1,-7.665827870E-1,-7.734683752E-1
4.009626626E1,2.586598694E-1,-1.265048862E0,-1.210643277E-1
4.019633444E1,2.391121984E-1,1.381830335E0,-3.947319686E-1
4.029640512E1,1.353330493E0,2.211863697E-1,2.149521828E0
4.039646640E1,-1.677172065E0,1.927943826E0,1.177024245E0
4.049654059E1,-1.806206256E-2,3.977264166E-1,8.343288898E-1
4.059660397E1,1.487041414E-1,-2.158744574E0,-1.076457500E0
4.069666789E1,-1.674728632E0,-1.211903453E0,-2.727626324E0
4.079674746E1,-5.513474345E-1,-7.263981551E-2,-4.924703836E-1
4.089714191E1,-1.512306780E-1,9.951526523E-1,-5.755481124E-1
4.099719886E1,1.700844318E-1,2.942590952E0,1.847754359E0
4.109726797E1,4.303130209E-1,2.880282640E0,1.950379729E0
4.119733978E1,-1.255064249E0,-1.008485317E0,6.070870161E-1
4.129740293E1,7.198631763E-1,-8.795928359E-1,1.770379245E-1
4.139746584E1,-4.780435860E-1,-1.966454685E-1,-2.508936405E0
4.149753882E1,5.457665324E-1,-2.227772474E0,1.684857905E-1
4.159760291E1,-6.143349409E-2,-4.672587514E-1,-3.806820810E-1
4.169767083E1,3.447234631E-2,1.887626767E0,-8.868847042E-2
4.179773668E1,1.115703821E0,-6.737312078E-1,1.632729769E0
4.189780270E1,-1.623415947E0,1.440473437E0,1.947530061E-1
4.199787255E1,1.611726403E0,-2.497907430E-1,1.691372752E0
4.209794623E1,1.694804072E0,-8.001803160E-1,-1.720309615E0
4.219801161E1,-3.076121807E-1,-1.875914097E0,-1.612797260E0
4.229807915E1,-3.401297610E-3,-7.305417061E-1,-2.884414196E-1
4.239814390E1,2.096489538E-3,1.789888263E0,2.309986949E-2
4.249821875E1,1.134029746E0,5.400580168E-1,2.374320269E0
4.259827780E1,-1.719321728E0,2.630439043E0,3.218129873E-1
4.269833915E1,-9.306947589E-1,-7.720804811E-1,3.883972764E-1
4.279840899E1,2.837053537E-1,-2.856352806E0,-1.458248258E0
4.289848301E1,-7.211679816E-1,-3.540521622E0,-2.082552671E0
4.299854609E1,-3.442640901E-1,-3.481400311E-1,-1.089285731E0
4.309860810E1,4.345890880E-1,8.668709397E-1,-8.870893717E-1
4.319867575E1,1.040567398E0,2.958473682E0,1.114105225E0
4.329874649E1,-1.501853704E0,4.158212662E0,6.382411718E-1
4.339880891E1,-1.518347025E0,-1.369506717E0,8.685373664E-1
4.349888269E1,4.504715800E-1,-6.694551110E-1,6.341698021E-2
4.359894984E1,6.477810740E-1,-6.193642020E-1,-1.577977896E0
4.369901299E1,2.707354724E-3,-8.637103438E-1,-1.188246012E0
4.379907713E1,4.101544917E-1,1.894213706E-1,-9.096913338E-1
4.389914928E1,3.625069857E-1,2.210774422E0,2.564503849E-1
4.399921079E1,9.727613330E-1,-3.786833286E-1,2.569797039E0
4.409927954E1,-1.989935040E0,1.514388084E0,1.007814646E0
4.419935212E1,-1.212982833E-1,1.057328358E-1,2.252962589E-1
4.429941267E1,1.675256371E0,-3.571065187E0,-1.733748555E0
4.439948038E1,1.768039614E-1,-2.129423141E0,-1.606688619E0
4.449954716E1,-1.243526191E-1,-1.367063284E0,-5.486699939E-1
4.459961364E1,5.768522620E-2,3.238117397E-1,-6.983319521E-1
4.469967439E1,7.723975778E-1,3.635312319E0,1.962597013E0
4.479974827E1,-1.807897210E0,3.136846304E0,5.533308983E-1
4.489981635E1,-3.094447851E-1,-7.671936154E-1,1.383496881E0
4.499988427E1,-4.774327278E-1,-6.383010149E-1,-7.917943597E-1
4.509995271E1,-1.128004313E0,-2.721962452E0,-2.356220245E0
4.520002079E1,-4.878174365E-1,-1.379280567E0,-1.029420853E0
4.530008775E1,1.016743660E0,-7.219895720E-1,-8.991020173E-2
4.540015136E1,-2.697385550E-1,2.983519077E0,3.688496053E-1
4.550022275E1,1.026517510E0,2.179620266E0,2.209997654E0
4.560028693E1,-1.503686309E0,2.566165328E-1,1.120213866E0
4.570035701E1,-1.439003050E-1,6.316878200E-1,-4.600945413E-1
4.580042432E1,2.299560785E0,-1.809329748E0,-1.424039960E0
4.590048887E1,7.021480799E-1,-2.072612524E0,-7.673597336E-1
4.600055258E1,4.736844599E-1,-3.493617773E-1,-1.082361639E-1
4.610062640E1,4.944538772E-1,1.208344579E0,4.692361504E-2
4.620069799E1,2.388136148E0,-5.577199627E-4,1.315079808E0
4.630076507E1,-1.082800150E0,1.398934603E0,6.840561032E-1
4.640082928E1,-1.756653041E-1,3.250334561E-1,1.152589679E0
4.650088893E1,-2.819558382E-1,-1.374393702E0,-1.225508690E0
4.660096905E1,-1.432215095E0,-2.145916462E0,-2.526651621E0
4.670102406E1,-4.285635054E-1,6.005336642E-1,-6.592366099E-1
4.680109651E1,1.152355671E0,-3.212619722E-1,-1.864269078E-1
4.690115979E1,2.177319229E-1,2.645710468E0,8.434919119E-1
4.700122870E1,-2.124936342E0,3.233362675E0,1.439085484E0
4.710129572E1,-1.517736197E0,-2.123314381E0,1.776283026E0
4.720135813E1,1.292854786E0,1.769118905E0,-7.154362202E-1
4.730143175E1,-5.366866589E-1,-4.611501098E-1,-2.371491909E0
4.740149239E1,9.758156538E-1,-1.500231981E0,5.026291013E-1
4.750156710E1,-1.065085053E0,-4.073939919E-1,4.509101808E-2
4.760162989E1,5.634816289E-1,3.037885904E0,6.028109789E-1
4.770169644E1,1.942204475E0,-3.640225530E-1,1.897845387E0
4.780176139E1,-2.135321140E0,2.382905930E-1,-2.481243014E-1
4.790183214E1,6.623734534E-2,7.807389498E-1,5.612721443E-1
4.800190115E1,1.730234265E0,-3.473937511E0,-1.329355836E0
4.810196943E1,-9.465771914E-1,-3.516087055E0,-2.133254290E0
4.820206692E1,2.629359365E-1,-1.770845175E0,-6.012043953E-1
4.830213163E1,2.408763953E-2,1.750792980E0,-1.081955314E0
4.840219861E1,9.330551028E-1,1.942604661E0,1.705422759E0
4.850226469E1,-1.835997105E0,3.520469427E0,1.063403487E0
4.860233440E1,-7.724806666E-1,-7.861304283E-1,1.214287162E0
4.870239822E1,-1.073168125E-2,-7.788000703E-1,-7.307078242E-1
4.880246560E1,-1.517125368E0,-1.721975923E0,-2.477171659E0
4.890253832E1,-1.200765595E-1,-6.896136999E-1,-4.924703836E-1
4.900260530E1,3.392941058E-1,-6.828942299E-1,7.563427836E-2
4.910266785E1,3.935926780E-2,2.878450155E0,5.734894276E-1
4.920273533E1,8.896837234E-1,1.793553472E0,1.162363529E0
4.930280304E1,-1.525677443E0,-7.849087119E-1,1.118992090E0
4.940286888E1,5.555403829E-1,9.035228491E-1,1.220395803E0
4.950294149E1,3.777786195E-1,-2.233880997E0,-1.522389174E0
4.960300271E1,-1.933803856E-1,-1.999919653E0,-8.901436925E-1
4.970306976E1,-5.410310999E-2,-5.588885546E-1,-5.853219032E-1
4.980313578E1,4.791822433E-1,5.864837766E-1,-9.408454299E-1
4.990320417E1,1.903109074E0,1.781947017E0,2.263142824E0
5.000327728E1,-1.925794244E0,3.065985918E0,3.841212094E-1
5.010333783E1,-1.418165207E0,-8.974404633E-2,1.234445691E0
5.020340555E1,-2.453039438E-1,-1.849035978E0,-3.983971477E-1
5.030347772E1,-1.293548703E0,-2.528318167E0,-2.852242947E0
5.040354344E1,-6.747421622E-1,-1.141786575E-1,-9.157999754E-1
5.050361068E1,7.430760264E-1,-5.582777262E-1,-3.892341554E-1
5.060367590E1,1.945190430E-1,2.227878571E0,7.695772052E-1
5.070373875E1,3.301311433E-1,2.349440813E0,1.359673023E0
5.080381114E1,-1.378458977E0,-1.893150806E-1,1.031638384E0
5.090388255E1,1.028892547E-1,6.616201997E-1,3.309759498E-1
5.100395030E1,1.266587496E0,-1.752519250E0,-1.601801634E0
5.110400911E1,5.866945386E-1,-1.535051227E0,2.330451040E-3
5.120407659E1,2.940900922E-1,-1.056743741E0,-5.162941217E-1
5.130414630E1,-5.593570694E-2,1.785612345E0,-7.936269641E-1
5.140421782E1,1.465729594E0,7.837932706E-1,2.164182663E0
5.150427840E1,-1.328368068E0,1.684208632E0,8.673155904E-1
5.160434771E1,-4.988130331E-1,-2.271887213E-1,-7.402770221E-2
5.170440773E1,-9.625281394E-2,-2.478838205E0,-2.210415900E-2
5.180447828E1,-7.126158476E-1,-4.286388397E0,-8.718177080E-1
5.190454632E1,-1.015604973E0,3.488571942E-1,-6.329694390E-1
5.200461497E1,-4.603284895E-1,6.921634674E-1,-7.685815096E-1
5.210468005E1,8.707469106E-1,1.165583968E0,1.150757074E0
5.220475816E1,-5.757820606E-1,2.869897842E0,7.176536322E-1
5.230482041E1,-1.533007860E0,7.471413612E-1,8.050073981E-1
5.240488240E1,8.194342256E-1,-1.097671747E0,-4.490989745E-1
5.250495308E1,-1.112732530E0,1.265022457E-1,-1.814382792E0
5.260501822E1,4.668965191E-2,-1.708536983E0,-2.010876834E-1
5.270508730E1,-9.991800785E-2,-3.047686219E-1,-9.958233833E-1
5.280515939E1,2.800401747E-1,2.646321297E0,-2.487351745E-1
5.290522343E1,1.763831854E0,2.651686668E-1,1.758568048E0
5.300529962E1,-1.181760430E0,2.871598303E-1,7.781293392E-1
5.310535420E1,9.141182899E-1,4.972974658E-1,1.351731777E0
5.320541955E1,1.452901483E0,-3.951023102E0,-9.866604209E-1
5.330549626E1,-1.413889170E0,-1.645617843E0,-2.945705414E0
5.340556051E1,7.784377784E-2,-1.084843516E0,-1.583271027E-1
5.350563036E1,-2.569103837E-1,1.259046435E0,-6.964994073E-1
5.360569190E1,6.575548649E-1,2.738562107E0,1.729857445E0
5.370575609E1,-1.641130924E0,3.621873379E0,1.188019872E0
5.380582374E1,-1.476808190E0,-1.707926035E0,4.329904616E-1
5.390589062E1,-2.966166139E-1,-2.088495016E0,-1.208404422E0
5.400596113E1,-6.777964830E-1,-1.337130904E0,-1.166865587E0
5.410602428E1,-1.772467017E0,1.839235872E-1,-1.568204045E0
5.420609662E1,4.009914994E-1,-5.577199627E-4,-9.677235484E-1
5.430616194E1,2.096489538E-3,3.067207575E0,7.671337128E-1
5.440622892E1,5.463090166E-2,-2.314647883E-1,1.800717831E0
5.450629124E1,-1.788349509E0,-6.957223415E-1,1.580195427E0
5.460635992E1,5.036168694E-1,3.286986351E-1,6.657301188E-1
5.470642587E1,6.465592980E-1,-2.787935734E0,-2.381876707E0
5.480649381E1,2.519403696E-1,-1.127604127E0,-8.773154616E-1
5.490656859E1,3.796111941E-1,-2.087273359E0,2.356809676E-1
5.500662851E1,3.392941058E-1,1.732467055E0,-9.762756824E-1
5.510669806E1,2.896986723E0,8.167799711E-1,2.684028864E0
5.520676157E1,-2.081564903E0,2.422133684E0,1.330556124E-1
5.530683219E1,-3.577715531E-2,4.329202231E-3,1.126322508E0
5.540689597E1,-2.416387498E-1,-1.319415808E0,-1.075235844E0
5.550885285E1,2.958542667E-2,-2.414697170E0,-1.593249559E0
5.560892099E1,-1.439003050E-1,-7.610849738E-1,-6.390780807E-1
5.570898231E1,4.663540721E-1,7.471413612E-1,-2.149329334E-2
5.580905579E1,3.080715612E-2,2.505822182E0,1.693205476E0
5.590912760E1,2.201753855E-1,4.788015366E0,1.016977549E0
5.600918844E1,-1.281942248E0,7.630238533E-1,4.000037313E-1
5.610925556E1,4.913995266E-1,-7.757457495E-1,-4.898223281E-2
5.620932267E1,-3.015577793E0,-1.772066951E0,-3.466162443E0
5.630939115E1,2.690446079E-1,-1.646839619E0,2.650024891E-1
5.640945756E1,-9.820074439E-1,-1.893629193E0,-6.720647812E-1
5.650952540E1,4.180273041E-2,2.550415516E0,2.527852058E-1
5.660959311E1,1.447403669E0,2.148466349E0,2.482443333E0
5.670965396E1,3.569407761E-2,3.610745072E-1,1.883184552E0
5.680972618E1,6.942067742E-1,7.213524729E-2,7.013648748E-2
5.690979326E1,1.634939313E0,-1.431204081E0,-2.303685904E0
5.700985928E1,-7.932500839E-1,-3.582671642E0,-1.818658829E0
5.710992610E1,-1.738326997E-1,-1.227175117E0,-1.001932025E0
5.720999635E1,1.223216057E0,1.657941461E0,-4.503207207E-1
5.731006816E1,1.350276113E0,1.441084266E0,1.706644535E0
5.741013208E1,-1.603868246E0,4.502130032E0,1.049964309E0
5.751019519E1,-1.872038126E0,-1.399675570E-2,1.321188450E0
5.761027177E1,-6.283164620E-1,-1.115386844E0,-1.290871263E0
5.771032908E1,-2.089506149E0,-1.932113647E0,-2.902333736E0
5.781040050E1,-6.142665148E-1,-1.192355871E0,-8.162289858E-1
5.791047085E1,1.932973117E-1,-1.538849026E-1,-6.549605727E-1
5.801053166E1,5.323275328E-1,1.839979291E0,1.015145063E0
5.811060581E1,-7.999696136E-1,2.114257812E0,1.849791557E-1
5.821067239E1,-3.656443655E-1,-3.114881217E-1,1.369446874E0
5.831073670E1,9.446615577E-1,3.421376944E-1,7.653011680E-1
5.841080425E1,-9.972790480E-1,1.900322437E-1,-1.741078973E0
5.851086619E1,1.975733638E-1,-3.811267614E-1,-3.764060140E-1
5.861093420E1,1.401520371E-1,-6.480748653E-1,-5.431722403E-1
5.871100062E1,7.333021760E-1,1.677489161E0,7.243731618E-1
5.881106658E1,1.138916731E0,-1.325046122E-1,1.024918795E0
5.891113962E1,-1.477419138E0,7.056024671E-1,9.693301320E-1
5.901120520E1,-1.266670704E0,6.506246328E-1,4.800270796E-1
5.911127135E1,9.935307503E-1,-2.866126537E0,-1.441755056E0
5.921133643E1,4.009914994E-1,-3.735388041E0,-1.948773146E0
5.931140374E1,-3.803051412E-1,-2.711710334E-1,-7.771335840E-1
5.941147092E1,5.726446509E-1,1.069067359E0,-7.443393115E-3
5.951153960E1,1.795596838E0,9.853788018E-1,2.201445341E0
5.961160438E1,-1.354024410E0,4.652402878E0,3.615192175E-1
5.971167693E1,-1.256285906E0,-1.422041178E0,9.986516833E-1
5.981173795E1,-4.108484089E-1,-1.048802495E0,-5.786024332E-1
5.991180703E1,-2.593469858E0,-2.815557122E-1,-2.681811571E0
6.001187337E1,-6.815301627E-2,-4.709239602E-1,-4.717009962E-1
6.011194175E1,7.589585781E-1,-1.159979939E0,-3.874015808E-1
6.021201327E1,5.475991964E-1,1.620678544E0,2.466765493E-1
6.031209271E1,7.601802349E-1,3.309110165E0,9.332890511E-1
6.041214693E1,-7.284983397E-1,-7.888102904E-3,1.151367903E0
6.051221481E1,2.286590822E-2,-9.340924025E-2,-8.441241086E-2
6.061228176E1,9.568788409E-1,-6.309706569E-1,-1.932279825E0
6.071234678E1,-6.136556864E-1,-1.798944950E0,-9.261847138E-1
6.081241019E1,2.806510329E-1,-7.543654442E-1,-2.149329334E-2
6.091247997E1,9.250454605E-2,1.889459372E0,7.420882583E-1
6.101254675E1,3.064974785E0,4.972974658E-1,2.384094000E0
6.111261317E1,-1.342417955E0,1.608461261E0,2.417896241E-1
6.121268295E1,5.761681125E-3,-6.103337929E-2,7.145993114E-1
6.131275703E1,-2.074302882E-1,-3.593667030E0,-1.515669703E0
6.141281568E1,-5.476822257E-1,-2.479449034E0,-1.077679276E0
6.151288046E1,-4.798761904E-1,-1.010928869E0,-4.271078110E-1
6.161295354E1,-1.842174083E-1,1.586470246E0,-9.432889223E-1
6.171301216E1,1.926321983E0,2.078216791E0,1.755513668E0
6.181308251E1,-1.413278341E0,4.095904350E0,3.511344790E-1
6.191314859E1,-8.213498592E-1,-8.918101192E-1,1.145259261E0
6.201321894E1,-1.341264695E-1,-1.871027112E0,-7.264317870E-1
6.211328645E1,-1.351580977E0,-1.834986091E0,-2.916383743E0
6.221335217E1,7.784377784E-2,-6.102012396E-1,-6.201412082E-1
6.231344292E1,4.730736017E-1,-2.772796750E-1,2.187814005E-2
6.241348403E1,8.707469106E-1,2.363490820E0,1.199015498E0
6.251355374E1,-4.664371610E-1,2.955419302E0,6.681736112E-1
6.261361729E1,-1.081578493E0,-4.379372299E-1,6.871104240E-1
6.271389068E1,1.642269611E0,-1.031830832E-1,4.891900718E-1
6.281395977E1,-6.441988945E-1,-2.136142492E0,-2.652489901E0
6.291403695E1,1.315456748E0,-3.318777800E0,5.820415616E-1
6.301409859E1,1.774148047E-1,-6.529617906E-1,-6.519062519E-1
6.311416634E1,-5.030890703E-1,2.879060984E0,-5.480591655E-1
6.321423319E1,1.874398470E0,-4.515088350E-2,2.194725752E0
6.331429680E1,-1.423663020E0,1.275539756E0,1.449470162E0
6.341436415E1,4.962864816E-1,-1.074591354E-1,4.354338944E-1
6.351443563E1,-1.634479910E-1,-2.819700956E0,-2.141195774E0
6.361449824E1,-2.074302882E-1,-3.945525408E0,-1.606688619E0
6.371456069E1,5.402003601E-2,3.421376944E-1,-4.081709981E-1
6.381463914E1,2.818727791E-1,2.490550756E0,2.625590563E-1
6.391470295E1,1.217107415E0,1.408708334E0,2.709074497E0
6.401477396E1,-1.140832424E0,4.557718754E0,5.692133904E-1
6.411483854E1,-1.435269356E0,-1.636587381E-1,5.258419514E-1
6.421490056E1,3.606743813E-1,-1.425095439E0,-6.561822891E-1
6.431497784E1,-2.162810087E0,-1.791614652E0,-2.583462238E0
6.441504048E1,6.684820354E-2,-1.026200414E0,-6.867254972E-1
6.451510239E1,5.188884735E-1,-6.499074697E-1,-5.914305449E-1
6.461516831E1,-3.686986864E-1,2.212607145E0,-1.589379758E-1
6.471523228E1,1.559192061E0,9.701071978E-1,1.270486712E0
6.481530420E1,-1.419386983E0,1.552872539E0,1.006592870E0
6.491536961E1,1.810868502E0,1.307782978E-1,1.602186561E0
6.501543690E1,9.538245201E-1,-3.050607920E0,-1.642729640E0
6.511550661E1,4.303130209E-1,-2.333452225E0,-6.659561396E-1
6.521557222E1,5.427122116E-1,-2.932100058E0,-2.267440259E-1
6.531564927E1,-3.961876631E-1,9.664419293E-1,-1.200463295E0
6.541570622E1,6.954285502E-1,4.875236154E-1,2.159906387E0
6.551578344E1,-1.250177264E0,4.554664612E0,8.758677244E-1
6.561583948E1,-1.167710423E0,-8.765384555E-1,8.795329332E-1
6.571590836E1,1.572562605E-1,4.380435050E-1,-9.341259599E-1
6.581598521E1,-1.792014718E0,-4.731098175E0,-2.099656820E0
6.591604569E1,-2.013216466E-1,6.066423059E-1,-5.957065821E-1
6.601610807E1,4.761279225E-1,-1.740434617E-1,-1.036140561E0
6.611617799E1,6.435049772E-1,1.598076701E0,4.610902369E-1
6.621625147E1,1.632495880E0,1.266376853E0,1.594245195E0
6.631630952E1,-1.708937049E0,1.172914386E0,1.180689454E0
6.641638187E1,9.623766541E-1,1.283348501E-1,6.706169844E-1
6.651645075E1,1.173125148E0,-3.185609102E0,-1.650060058E0
6.661651306E1,-8.292911649E-1,-2.002363205E0,-2.139158547E-1
6.671657714E1,3.080715612E-2,-1.154003814E-1,-1.843896694E-2
6.681665056E1,9.648201466E-1,1.936496019E0,2.839393318E-1
6.691672567E1,1.435186386E0,-3.542487025E-1,3.051158905E0
6.701678048E1,-1.286218286E0,4.269390106E0,2.265179902E-1
6.711684650E1,-1.078524113E0,1.043785457E-2,-4.837136343E-2
6.721692008E1,-8.586810529E-2,-7.091614008E-1,-1.542547703E0
6.731697970E1,-2.256272316E0,-1.780008197E0,-2.471062899E0
6.741705031E1,1.141360283E0,-5.485038161E-1,-3.373106420E-1
6.751711756E1,1.085160494E0,-1.090341330E0,-2.994369864E-1
6.761718177E1,4.529150426E-1,2.675642729E0,3.694604635E-1
6.771724525E1,-6.270947456E-1,3.797802448E0,-1.790965199E-1
6.781731971E1,-9.911704063E-1,-8.936427236E-1,9.326782227E-1
6.791739339E1,1.464507937E0,-2.045867145E-1,3.786234558E-1
6.801745250E1,-4.188438892E0,-2.037793398E0,-3.590167999E0
6.811752498E1,1.316067576E0,-5.087975860E-1,-2.047528625E-1
6.821758626E1,1.664192379E-1,-1.672495842E0,-2.908848524E-1
6.831765264E1,-3.815268874E-1,2.608447790E0,-1.076252908E-1
6.841772435E1,1.986186743E0,1.904120088E0,1.688929439E0
6.851779563E1,-1.093795776E0,1.190629482E0,1.047520876E0
6.861785408E1,3.954937160E-1,2.963227928E-1,2.320157737E-1
6.871791729E1,9.135074615E-1,-4.193536758E0,-2.044678926E0
6.881799114E1,-9.172556996E-1,-3.293732166E0,-8.180615902E-1
6.891805838E1,1.559802890E0,-7.989585996E-1,-4.387142658E-1
6.901813686E1,-5.592886806E-1,2.601117373E0,-1.488180757E0
6.911819058E1,2.400964260E0,6.750592589E-1,2.188617229E0
6.921827725E1,-1.617307305E0,3.693344593E0,2.546178102E-1
6.931834090E1,-8.121868968E-1,3.323638439E-1,7.689663172E-1
6.941839075E1,-8.097434044E-1,-3.346266508E0,-1.387998939E0
6.951846417E1,-1.528120995E0,-3.633373260E0,-2.182734728E0
6.961853041E1,4.681866765E-1,-9.009730816E-1,2.753871977E-1
6.971859926E1,1.069888949E0,-3.682985902E-1,-3.232607245E-1
6.981866237E1,-1.170222312E-1,4.039094448E0,-1.668792218E-1
6.991872902E1,-2.459148020E-1,2.821028709E0,1.027362347E0
7.001879398E1,-1.173208237E0,-1.460762043E-2,1.445194244E0
7.011886069E1,4.358108342E-1,-4.881607369E-2,-3.798665479E-2
7.021892850E1,-1.253231525E0,-1.998087049E0,-3.048330545E0
7.031900234E1,7.363564968E-1,-6.444096565E-1,1.454775594E-2
7.041906410E1,1.006969810E0,-4.715348184E-1,1.874226183E-1
7.051913534E1,-2.190367281E-1,3.651194811E0,-1.534401923E-1
7.061919585E1,3.491358995E0,-2.845357180E0,2.902107716E0
7.071925997E1,-1.595316172E0,2.536976576E0,1.093335867E0
7.081933219E1,-4.285635054E-1,2.022495419E-1,7.139884830E-1
7.091940180E1,-5.024781823E-1,-3.901543140E0,-7.581967711E-1
7.101947528E1,-2.074302882E-1,-3.113527060E0,-1.367840290E0
7.111953363E1,-6.215969324E-1,5.550932605E-3,-1.256662846E0
7.121959988E1,3.857198358E-1,-1.923694015E-1,-1.532773972E0
7.131966612E1,-8.109651208E-1,2.918156385E0,1.483272463E-1
7.141973324E1,-1.147551894E0,4.632854939E0,1.674879551E0
7.151980262E1,-2.269779742E-1,-3.304249644E-1,2.327894449E0
7.161986597E1,6.667178869E-1,6.432942748E-1,-9.768865108E-1
7.171993521E1,-3.497619033E-1,-3.593056202E0,-2.630498886E0
7.182000800E1,8.310406208E-1,3.488571942E-1,-7.606402636E-1
7.192007048E1,8.267645836E-1,-9.803855419E-1,-3.006587327E-1
7.202013906E1,-8.195172548E-1,3.093474865E0,2.246854007E-1
7.212020761E1,2.713116407E0,-8.991404772E-1,3.914311409E0
7.222027559E1,-1.799955964E0,2.122199059E0,3.969494104E-1
7.232033777E1,7.308586836E-1,-1.979150295E0,1.098833561E0
7.242040848E1,-3.173860610E-1,-2.342614889E0,-2.158299923E0
7.252047416E1,-4.127494246E-2,-2.181957483E0,-1.046525121E0
7.262053691E1,7.675105929E-1,-1.413488984E0,-7.252100706E-1
7.272060949E1,3.692265153E-1,2.098986149E0,-1.213902235E0
7.282067791E1,2.104083776E0,-4.087482393E-2,1.875243306E0
7.292074075E1,-2.162810087E0,4.948672295E0,7.451425791E-1
7.302080673E1,-5.751711130E-1,-1.853312016E0,2.269251347E0
7.312087985E1,-2.079732180E0,-2.202116013E0,-2.357441902E0
7.322094243E1,-1.633189797E0,-1.227175117E0,-2.783825874E0
7.332100914E1,-8.842689991E-1,4.869127572E-1,-9.665018320E-1
7.342109119E1,1.460231781E0,2.883815169E-1,6.907755733E-1
7.352114724E1,4.541367888E-1,2.563854456E0,1.624788523E0
7.362120828E1,-4.303961098E-1,4.466088772E0,9.051892757E-1
7.372128146E1,-1.365019917E0,-3.591356277E-1,1.354786158E0
7.382135852E1,-5.043792352E-2,-5.307887793E-1,-7.722467184E-1
7.392141070E1,-1.576379299E0,-3.197826385E0,-2.294523001E0
7.402147878E1,1.553552505E-2,-3.843136504E-2,-8.534917831E-1
7.412154600E1,1.153577566E0,-7.561979890E-1,-6.152543426E-1
7.422161294E1,-6.283164620E-1,3.752598286E0,-1.436663419E-1
7.432168183E1,1.834081292E0,5.644926429E-1,1.736576915E0
7.442175411E1,-1.687556744E0,1.202846766E0,1.916986704E-1
7.452182172E1,1.977634668E0,-6.169207692E-1,1.854473829E0
7.462187810E1,5.640925169E-1,-2.045123577E0,-1.610353708E0
7.472194415E1,1.482223034E0,-2.099490643E0,-2.340743989E-1
7.482201726E1,5.524860620E-1,-1.786116838E0,-1.467206776E-1
7.492208674E1,4.510824680E-1,2.467337847E0,-6.787843108E-1
7.502215789E1,2.623319387E0,-8.166736960E-1,2.722513437E0
7.512221740E1,-1.925183296E0,3.376305342E0,-5.203655735E-2
7.522229062E1,-1.335155964E-1,-1.459436566E-1,1.542932630E0
7.532235566E1,-1.233683944E0,-1.762293100E0,-1.673272967E0
7.542242321E1,-1.259950995E0,-3.164228678E0,-2.247486353E0
7.552248872E1,2.965335250E-1,-1.193577528E0,-6.293041706E-1
7.562255894E1,2.806510329E-1,-1.593826860E-1,-5.230136514E-1
7.572263055E1,-3.039470017E-1,3.312775373E0,4.753447697E-2
7.582268650E1,1.276972294E0,3.282232285E0,1.071344614E0
7.592275488E1,-1.469546407E-1,1.898996718E-2,1.112883449E0
7.602282983E1,6.624418497E-1,6.671179533E-1,4.439860284E-1
7.612288938E1,-1.519568801E0,-1.832542658E0,-1.440533161E0
7.622295676E1,2.580490410E-1,-1.597970366E0,-2.872196734E-1
7.632303448E1,3.105834424E-1,-1.531996965E0,-9.170217514E-1
7.642309632E1,-1.078592539E-1,2.340277910E0,2.912697196E-1
7.652316544E1,2.917756319E0,9.572789669E-1,2.994348288E0
7.662323186E1,-1.226353526E0,2.474668264E0,4.922443926E-1
7.672329670E1,4.895669520E-1,-1.351791620E0,6.913864613E-1
7.682336099E1,-6.136556864E-1,-4.690781116E0,-1.513226151E0
7.692342610E1,-4.975912869E-1,-2.216166019E0,-2.229771137E0
7.702350912E1,3.197464347E-1,-7.507002354E-1,-7.673597336E-1
7.712356843E1,4.840691388E-1,2.197946310E0,5.679916143E-1
7.722374975E1,1.218329191E0,2.052560329E0,2.767106533E0
7.732382543E1,-1.069361210E0,4.773964882E0,6.797800064E-1
7.742388525E1,-2.384553909E0,-4.446567297E-1,6.168609262E-1
7.752394973E1,1.279347241E-1,-2.338949919E0,-5.651633739E-1
7.762401924E1,-1.559885979E0,-2.504494429E0,-2.469841242E0
7.772408212E1,5.897488594E-1,-6.083686352E-1,-7.948486805E-1
7.782416187E1,2.196935415E0,-1.317583084E0,2.967674732E-1
7.792421841E1,-1.469546407E-1,4.051311493E0,-3.244824409E-1
7.802428649E1,4.193174541E-1,1.492396951E0,8.740351796E-1
7.812435884E1,-1.773688674E0,-3.049011528E-2,9.937647581E-1
7.822442065E1,1.300796032E0,-8.241366595E-2,7.811836600E-1
7.832449086E1,-1.456038833E0,-2.425692558E0,-2.615226984E0
7.842455328E1,4.516932964E-1,-1.306587696E0,5.853005126E-2
7.852462022E1,-1.060266569E-1,4.246045053E-1,-1.164422154E0
